state,Year,cdd
Idaho,2020,3656.5216570828425
Idaho,2021,3438.7951681248423
Idaho,2022,4135.343288975385
Idaho,2023,3716.4790477809124
Idaho,2024,4208.002068718801
Idaho,2025,4389.443926012354
Idaho,2026,3528.3455816571345
Idaho,2027,3305.2152256586182
Idaho,2028,3547.6494230922713
Idaho,2029,3777.456553199012
Idaho,2030,3733.061176857722
Idaho,2031,3652.037995158415
Idaho,2032,3255.0256654461778
Idaho,2033,3954.011970891167
Idaho,2034,3508.2900998103287
Idaho,2035,3495.7768929887175
Idaho,2036,3746.575205380603
Idaho,2037,3566.1052584212075
Idaho,2038,3505.5952131947192
Idaho,2039,3513.0171344315277
Idaho,2040,3590.315357192269
Idaho,2041,3536.8480307317354
Idaho,2042,3767.94691410784
Idaho,2043,3321.984915457925
Idaho,2044,3387.134145105689
Idaho,2045,3439.9117409996065
Idaho,2046,3490.7426191166383
Idaho,2047,3428.0101372794343
Idaho,2048,3857.145600734429
Idaho,2049,3759.613045616319
Idaho,2050,3487.650990462199
Idaho,2051,3803.9774427009447
Idaho,2052,3306.4070421493307
Idaho,2053,3726.2987358255536
Idaho,2054,3278.1765930874794
Idaho,2055,3039.601546584615
Idaho,2056,3250.8253053643493
Idaho,2057,3666.857212070142
Idaho,2058,3339.07485469276
Idaho,2059,3688.2193123131606
Idaho,2060,3082.7566167838777
Idaho,2061,2877.3744015787875
Idaho,2062,3522.0542027423116
Idaho,2063,3101.975682969365
Idaho,2064,3551.1694783334224
Idaho,2065,3742.4008117865033
Idaho,2066,2970.1432143709512
Idaho,2067,2784.903963857441
Idaho,2068,3004.241385462484
Idaho,2069,3199.2104941122107
Idaho,2070,3177.0068876253013
Idaho,2071,3083.9491155529013
Idaho,2072,2680.8644336624925
Idaho,2073,3305.952222226063
Idaho,2074,2921.1099687229557
Idaho,2075,2875.36921034023
Idaho,2076,3166.5355894985487
Idaho,2077,2988.9663535901996
Idaho,2078,2893.54095501747
Idaho,2079,2864.743855273562
Idaho,2080,2941.5997530514987
Idaho,2081,2904.171735473634
Idaho,2082,3095.640761160344
Idaho,2083,2736.4322404450418
Idaho,2084,2733.6614497907767
Idaho,2085,2772.9799438750542
Idaho,2086,2879.4207106043254
Idaho,2087,2809.0384398395054
Idaho,2088,3172.3873346340906
Idaho,2089,3085.8506358378754
Idaho,2090,2798.755010132473
Idaho,2091,3128.766320544485
Idaho,2092,2709.1271531613
Idaho,2093,3088.076765580671
Idaho,2094,2695.1259717161392
Idaho,2095,2459.231813194953
Idaho,2096,2603.508281785331
Idaho,2097,3027.9413242194028
Idaho,2098,2704.235772186392
Idaho,2099,2965.3761176166113
