rb,Year,hdd
p57,2020,1633.4527775233842
p57,2021,1633.4527775233842
p57,2022,1633.4527775233842
p57,2023,1633.4527775233842
p57,2024,1633.4527775233842
p57,2025,1633.4527775233842
p57,2026,1633.4527775233842
p57,2027,1633.4527775233842
p57,2028,1633.4527775233842
p57,2029,1633.4527775233842
p57,2030,1633.4527775233842
p57,2031,1633.4527775233842
p57,2032,1633.4527775233842
p57,2033,1633.4527775233842
p57,2034,1633.4527775233842
p57,2035,1633.4527775233842
p57,2036,1633.4527775233842
p57,2037,1633.4527775233842
p57,2038,1633.4527775233842
p57,2039,1633.4527775233842
p57,2040,1633.4527775233842
p57,2041,1633.4527775233842
p57,2042,1633.4527775233842
p57,2043,1633.4527775233842
p57,2044,1633.4527775233842
p57,2045,1633.4527775233842
p57,2046,1633.4527775233842
p57,2047,1633.4527775233842
p57,2048,1633.4527775233842
p57,2049,1633.4527775233842
p57,2050,1633.4527775233842
p57,2051,1633.4527775233842
p57,2052,1633.4527775233842
p57,2053,1633.4527775233842
p57,2054,1633.4527775233842
p57,2055,1633.4527775233842
p57,2056,1633.4527775233842
p57,2057,1633.4527775233842
p57,2058,1633.4527775233842
p57,2059,1633.4527775233842
p57,2060,1633.4527775233842
p57,2061,1633.4527775233842
p57,2062,1633.4527775233842
p57,2063,1633.4527775233842
p57,2064,1633.4527775233842
p57,2065,1633.4527775233842
p57,2066,1633.4527775233842
p57,2067,1633.4527775233842
p57,2068,1633.4527775233842
p57,2069,1633.4527775233842
p57,2070,1633.4527775233842
p57,2071,1633.4527775233842
p57,2072,1633.4527775233842
p57,2073,1633.4527775233842
p57,2074,1633.4527775233842
p57,2075,1633.4527775233842
p57,2076,1633.4527775233842
p57,2077,1633.4527775233842
p57,2078,1633.4527775233842
p57,2079,1633.4527775233842
p57,2080,1633.4527775233842
p57,2081,1633.4527775233842
p57,2082,1633.4527775233842
p57,2083,1633.4527775233842
p57,2084,1633.4527775233842
p57,2085,1633.4527775233842
p57,2086,1633.4527775233842
p57,2087,1633.4527775233842
p57,2088,1633.4527775233842
p57,2089,1633.4527775233842
p57,2090,1633.4527775233842
p57,2091,1633.4527775233842
p57,2092,1633.4527775233842
p57,2093,1633.4527775233842
p57,2094,1633.4527775233842
p57,2095,1633.4527775233842
p57,2096,1633.4527775233842
p57,2097,1633.4527775233842
p57,2098,1633.4527775233842
p57,2099,1633.4527775233842
