state,Year,hdd
West Virginia,2020,694.8986701381658
West Virginia,2021,588.0212353653591
West Virginia,2022,559.8907194178385
West Virginia,2023,675.4806883937389
West Virginia,2024,600.949909790556
West Virginia,2025,611.2679702968189
West Virginia,2026,686.8596108586121
West Virginia,2027,774.1318037615077
West Virginia,2028,765.1083519380292
West Virginia,2029,627.248965907909
West Virginia,2030,647.976508938216
West Virginia,2031,843.3964106530351
West Virginia,2032,529.7468371007449
West Virginia,2033,738.0058750115322
West Virginia,2034,612.500207884896
West Virginia,2035,714.9517435895449
West Virginia,2036,598.7922724530042
West Virginia,2037,545.7068760339037
West Virginia,2038,782.8364898976804
West Virginia,2039,740.9466097998113
West Virginia,2040,614.2081579617748
West Virginia,2041,657.4975396098403
West Virginia,2042,808.493849134032
West Virginia,2043,553.2389737045839
West Virginia,2044,632.6244091532171
West Virginia,2045,779.118738443638
West Virginia,2046,660.0745620219027
West Virginia,2047,814.504948247572
West Virginia,2048,617.9124462678045
West Virginia,2049,560.6006043940727
West Virginia,2050,895.3364949822346
West Virginia,2051,819.4695072326906
West Virginia,2052,817.9398976932887
West Virginia,2053,653.0745061523182
West Virginia,2054,633.5378748499041
West Virginia,2055,704.1463216333216
West Virginia,2056,825.9809082105696
West Virginia,2057,714.4470802558571
West Virginia,2058,879.1915997749309
West Virginia,2059,826.9353183012034
West Virginia,2060,983.96701467653
West Virginia,2061,860.7258433028567
West Virginia,2062,862.746929622728
West Virginia,2063,954.9137049400642
West Virginia,2064,877.8900911966291
West Virginia,2065,882.877901250497
West Virginia,2066,984.4925462372526
West Virginia,2067,1020.472097290887
West Virginia,2068,1009.5853331847401
West Virginia,2069,853.6953768212821
West Virginia,2070,902.00672192448
West Virginia,2071,1130.3773403184955
West Virginia,2072,752.0513290231279
West Virginia,2073,985.1254217843089
West Virginia,2074,825.8434113179035
West Virginia,2075,956.002031789566
West Virginia,2076,831.5017916217507
West Virginia,2077,742.0010079513308
West Virginia,2078,1001.197470876966
West Virginia,2079,1021.3463243161715
West Virginia,2080,901.3369539684629
West Virginia,2081,948.0765314022534
West Virginia,2082,1106.3545418946458
West Virginia,2083,763.3515971337382
West Virginia,2084,845.3589872659047
West Virginia,2085,998.8645908164516
West Virginia,2086,851.7574911926804
West Virginia,2087,1079.4017523961106
West Virginia,2088,830.540370686538
West Virginia,2089,745.4659285370782
West Virginia,2090,1145.3859729043547
West Virginia,2091,1018.0850743864702
West Virginia,2092,1028.3267213432669
West Virginia,2093,807.8351961395406
West Virginia,2094,814.2175551266387
West Virginia,2095,861.0173933254835
West Virginia,2096,983.1471434128359
West Virginia,2097,889.522652020239
West Virginia,2098,1040.8077524898563
West Virginia,2099,1003.761425180114
