state,Year,Date
Arkansas,2021,2021-02-11
Arkansas,2022,2022-01-10
Arkansas,2022,2022-01-11
Arkansas,2022,2022-01-17
Arkansas,2023,2023-12-24
Arkansas,2023,2023-12-25
Arkansas,2023,2023-12-26
Arkansas,2023,2023-12-29
Arkansas,2023,2023-12-30
Arkansas,2024,2024-01-21
Arkansas,2025,2025-01-20
Arkansas,2025,2025-01-21
Arkansas,2025,2025-02-01
Arkansas,2025,2025-02-02
Arkansas,2025,2025-02-03
Arkansas,2025,2025-12-25
Arkansas,2026,2026-01-27
Arkansas,2028,2028-01-08
Arkansas,2028,2028-01-10
Arkansas,2029,2029-12-16
Arkansas,2029,2029-12-22
Arkansas,2029,2029-12-23
Arkansas,2029,2029-12-24
Arkansas,2036,2036-01-19
Arkansas,2036,2036-02-03
Arkansas,2036,2036-02-04
Arkansas,2037,2037-01-12
Arkansas,2040,2040-12-17
Arkansas,2040,2040-12-19
Arkansas,2044,2044-12-24
Arkansas,2050,2050-01-08
Arkansas,2054,2054-01-06
Arkansas,2058,2058-01-01
Arkansas,2058,2058-01-16
Arkansas,2058,2058-01-17
Arkansas,2062,2062-01-10
Arkansas,2062,2062-01-11
Arkansas,2063,2063-12-24
Arkansas,2063,2063-12-25
Arkansas,2065,2065-01-20
Arkansas,2065,2065-01-21
Arkansas,2069,2069-12-22
Arkansas,2069,2069-12-23
Arkansas,2076,2076-02-03
Arkansas,2076,2076-02-04
