state,Year,Date
North Carolina,2020,2020-02-01
North Carolina,2020,2020-02-02
North Carolina,2020,2020-02-03
North Carolina,2020,2020-03-03
North Carolina,2021,2021-01-05
North Carolina,2021,2021-01-12
North Carolina,2021,2021-01-13
North Carolina,2022,2022-01-10
North Carolina,2022,2022-01-11
North Carolina,2022,2022-01-12
North Carolina,2022,2022-01-17
North Carolina,2023,2023-12-24
North Carolina,2023,2023-12-25
North Carolina,2023,2023-12-26
North Carolina,2025,2025-01-20
North Carolina,2025,2025-01-21
North Carolina,2025,2025-01-22
North Carolina,2025,2025-01-23
North Carolina,2025,2025-12-26
North Carolina,2026,2026-01-28
North Carolina,2027,2027-01-27
North Carolina,2029,2029-02-25
North Carolina,2029,2029-12-22
North Carolina,2029,2029-12-23
North Carolina,2029,2029-12-25
North Carolina,2034,2034-01-16
North Carolina,2034,2034-01-19
North Carolina,2034,2034-01-20
North Carolina,2035,2035-02-06
North Carolina,2036,2036-01-09
North Carolina,2036,2036-02-04
North Carolina,2036,2036-02-05
North Carolina,2036,2036-02-06
North Carolina,2037,2037-01-17
North Carolina,2037,2037-01-18
North Carolina,2040,2040-01-27
North Carolina,2040,2040-01-28
North Carolina,2043,2043-01-24
North Carolina,2044,2044-12-20
North Carolina,2049,2049-01-17
North Carolina,2049,2049-03-03
North Carolina,2050,2050-01-31
North Carolina,2054,2054-01-07
North Carolina,2054,2054-01-24
North Carolina,2054,2054-01-30
North Carolina,2055,2055-01-08
North Carolina,2055,2055-02-15
North Carolina,2055,2055-02-19
North Carolina,2055,2055-02-20
North Carolina,2057,2057-01-08
North Carolina,2057,2057-01-09
North Carolina,2058,2058-01-02
North Carolina,2058,2058-01-05
North Carolina,2058,2058-01-06
North Carolina,2058,2058-01-07
North Carolina,2060,2060-03-03
North Carolina,2062,2062-01-10
North Carolina,2062,2062-01-11
North Carolina,2062,2062-01-12
North Carolina,2062,2062-01-17
North Carolina,2063,2063-12-24
North Carolina,2063,2063-12-25
North Carolina,2063,2063-12-26
North Carolina,2065,2065-01-20
North Carolina,2065,2065-01-21
North Carolina,2065,2065-01-22
North Carolina,2066,2066-01-28
North Carolina,2069,2069-12-23
North Carolina,2074,2074-01-16
North Carolina,2074,2074-01-19
North Carolina,2076,2076-02-04
North Carolina,2076,2076-02-05
North Carolina,2083,2083-01-24
North Carolina,2089,2089-01-17
North Carolina,2089,2089-03-03
North Carolina,2094,2094-01-07
North Carolina,2094,2094-01-24
North Carolina,2094,2094-01-30
North Carolina,2095,2095-01-08
North Carolina,2095,2095-02-19
North Carolina,2095,2095-02-20
North Carolina,2097,2097-01-08
North Carolina,2097,2097-01-09
North Carolina,2098,2098-01-02
North Carolina,2098,2098-01-05
North Carolina,2098,2098-01-06
North Carolina,2098,2098-01-07
