state,Year,hdd
New York,2020,429.99080715765
New York,2021,361.6866428555808
New York,2022,268.973536691611
New York,2023,444.55692946180125
New York,2024,359.0782089765863
New York,2025,329.7719064903334
New York,2026,325.34369923075803
New York,2027,410.11392594666455
New York,2028,435.9215447805274
New York,2029,381.07939290157066
New York,2030,368.9474815218231
New York,2031,533.3994606315164
New York,2032,271.4161492166878
New York,2033,458.27562625175017
New York,2034,396.11796152040006
New York,2035,420.0179967301617
New York,2036,343.25660568702085
New York,2037,355.9584578930754
New York,2038,434.55065917408746
New York,2039,494.5859899370054
New York,2040,324.77252366932623
New York,2041,398.9832152034505
New York,2042,477.7493991392275
New York,2043,377.78129421005053
New York,2044,339.88373995421983
New York,2045,531.3495234375112
New York,2046,435.3434768231982
New York,2047,455.50930235372385
New York,2048,435.4776260731539
New York,2049,346.1243016397666
New York,2050,573.761922326747
New York,2051,552.1846316522974
New York,2052,554.5979637455961
New York,2053,487.01000816856214
New York,2054,392.3896886728496
New York,2055,502.1009834153575
New York,2056,600.5596566249718
New York,2057,484.72834590329575
New York,2058,628.7087281143545
New York,2059,563.2545980088801
New York,2060,694.569690188062
New York,2061,616.8377663061345
New York,2062,506.0853958607358
New York,2063,726.569515027818
New York,2064,635.7552170917588
New York,2065,611.3354786909906
New York,2066,598.2252201570673
New York,2067,679.2599421232205
New York,2068,720.9503790132183
New York,2069,692.0412465133807
New York,2070,665.8797662578611
New York,2071,895.571231063928
New York,2072,572.0516434844524
New York,2073,774.086790206987
New York,2074,709.8294971628221
New York,2075,750.4604562859953
New York,2076,652.0860416362862
New York,2077,643.6556192047079
New York,2078,765.7492692161784
New York,2079,829.8975305259098
New York,2080,648.8867274196482
New York,2081,767.9736648130167
New York,2082,858.9549285436086
New York,2083,685.0929132641843
New York,2084,701.9312297876497
New York,2085,863.6373392894845
New York,2086,762.8393431940755
New York,2087,849.3839031545987
New York,2088,793.813069064965
New York,2089,677.4171399067163
New York,2090,946.6722191708014
New York,2091,911.368298702341
New York,2092,933.5832146288882
New York,2093,829.9753999468289
New York,2094,758.5791971830752
New York,2095,896.9889015705783
New York,2096,1009.8878698136378
New York,2097,891.5099080790793
New York,2098,1019.6691459624237
New York,2099,967.8628333156942
