state,Year,Date
Minnesota,2022,2022-01-07
Minnesota,2022,2022-01-10
Minnesota,2022,2022-01-16
Minnesota,2022,2022-01-17
Minnesota,2022,2022-02-06
Minnesota,2023,2023-12-18
Minnesota,2023,2023-12-19
Minnesota,2023,2023-12-22
Minnesota,2023,2023-12-23
Minnesota,2024,2024-01-18
Minnesota,2024,2024-01-20
Minnesota,2034,2034-01-18
Minnesota,2034,2034-01-19
Minnesota,2036,2036-01-30
Minnesota,2036,2036-01-31
Minnesota,2036,2036-02-01
Minnesota,2036,2036-02-02
Minnesota,2036,2036-02-03
Minnesota,2049,2049-01-15
Minnesota,2049,2049-01-16
Minnesota,2059,2059-01-31
Minnesota,2062,2062-01-17
Minnesota,2063,2063-12-19
Minnesota,2063,2063-12-23
Minnesota,2074,2074-01-19
Minnesota,2076,2076-02-01
Minnesota,2076,2076-02-02
Minnesota,2076,2076-02-03
