state,Year,cdd
Kansas,2020,2860.309748719046
Kansas,2021,2368.4597178693252
Kansas,2022,2815.7642898508266
Kansas,2023,3058.531674055225
Kansas,2024,2912.9675829259145
Kansas,2025,3039.402547533396
Kansas,2026,2389.985045589911
Kansas,2027,2561.192012312609
Kansas,2028,2820.3027979374547
Kansas,2029,2748.5675816287976
Kansas,2030,2511.2939756571823
Kansas,2031,2532.3251682928294
Kansas,2032,2418.91552423839
Kansas,2033,3047.5721419895594
Kansas,2034,2585.75465203276
Kansas,2035,2601.597360181441
Kansas,2036,2833.7927488762
Kansas,2037,2768.514467910363
Kansas,2038,2427.177149668123
Kansas,2039,2235.854282830761
Kansas,2040,2529.9523985819906
Kansas,2041,2460.236801391916
Kansas,2042,2574.578864994381
Kansas,2043,2468.821639677486
Kansas,2044,2365.4388149138413
Kansas,2045,2430.5346143353186
Kansas,2046,2154.6983852171034
Kansas,2047,2557.0624901482665
Kansas,2048,2708.5971235255206
Kansas,2049,2677.6531706540163
Kansas,2050,2602.0081475053944
Kansas,2051,2649.0266163499714
Kansas,2052,2042.8829540369152
Kansas,2053,2819.9363742848154
Kansas,2054,2799.809038356538
Kansas,2055,2363.6828792675897
Kansas,2056,2226.7355899333943
Kansas,2057,2217.6276312277646
Kansas,2058,2752.1311647363136
Kansas,2059,2860.3358716654147
Kansas,2060,2427.086431954434
Kansas,2061,2001.7554243551108
Kansas,2062,2423.5433770920185
Kansas,2063,2626.270352102848
Kansas,2064,2485.3054425886216
Kansas,2065,2590.23227140127
Kansas,2066,1982.8047596743108
Kansas,2067,2159.822671541531
Kansas,2068,2379.301549683761
Kansas,2069,2357.676895293939
Kansas,2070,2091.023493289782
Kansas,2071,2130.1154779063836
Kansas,2072,2015.966340603608
Kansas,2073,2558.001446282446
Kansas,2074,2231.7459817014387
Kansas,2075,2207.1740819229944
Kansas,2076,2482.5116997070527
Kansas,2077,2406.1071151428114
Kansas,2078,2112.4750730842447
Kansas,2079,1913.7261148988778
Kansas,2080,2247.294324886857
Kansas,2081,2161.494041846075
Kansas,2082,2288.8390338649397
Kansas,2083,2196.1344248695214
Kansas,2084,2106.720823683113
Kansas,2085,2161.021610539345
Kansas,2086,1892.4135820641086
Kansas,2087,2260.0794436435576
Kansas,2088,2417.4476630338995
Kansas,2089,2373.888757230642
Kansas,2090,2322.8867859565285
Kansas,2091,2377.0959804455215
Kansas,2092,1814.169246928572
Kansas,2093,2557.8104614492113
Kansas,2094,2550.9049270273154
Kansas,2095,2117.9017057413375
Kansas,2096,1984.883947989072
Kansas,2097,1981.446144979351
Kansas,2098,2475.5574666014586
Kansas,2099,2591.090129494186
