rb,Year,cdd
p22,2020,4007.4947067457565
p22,2021,3548.838064550662
p22,2022,4556.072436135765
p22,2023,4251.549096335616
p22,2024,4357.759947096405
p22,2025,4518.8141291057045
p22,2026,3719.160141422529
p22,2027,3554.7475887431237
p22,2028,3816.1881584803637
p22,2029,4200.012210876668
p22,2030,3958.2088523954253
p22,2031,3860.6483856973814
p22,2032,3462.7392842818463
p22,2033,4228.997753417754
p22,2034,3737.3711089126296
p22,2035,3934.591330381204
p22,2036,4310.889895766249
p22,2037,3966.6971304447507
p22,2038,3704.5976575817986
p22,2039,3428.9940903086253
p22,2040,3827.972209174667
p22,2041,3583.972838491251
p22,2042,4014.6887563575265
p22,2043,3719.346619174375
p22,2044,3455.628162191989
p22,2045,3617.7922218148974
p22,2046,3460.10326611463
p22,2047,3634.9230528336134
p22,2048,4105.900678897084
p22,2049,4011.902801865874
p22,2050,3704.196600264633
p22,2051,3978.162610864543
p22,2052,3275.4729695954984
p22,2053,3921.38139498312
p22,2054,3848.6596311012795
p22,2055,3354.806171721547
p22,2056,3288.160281480639
p22,2057,3605.6323983277034
p22,2058,3777.6374762093396
p22,2059,4094.2616624237826
p22,2060,3192.370724074745
p22,2061,2765.795078888121
p22,2062,3694.884517635613
p22,2063,3387.9674124186413
p22,2064,3454.386680517415
p22,2065,3662.9743621650064
p22,2066,2898.1717949257863
p22,2067,2757.7581632701967
p22,2068,3047.412977764831
p22,2069,3328.8360936717595
p22,2070,3124.7476481196454
p22,2071,3099.586752029402
p22,2072,2636.1161829587345
p22,2073,3308.3291064335326
p22,2074,2952.6451468690816
p22,2075,3058.863379420952
p22,2076,3455.901449420501
p22,2077,3090.526135571926
p22,2078,2841.7702562979557
p22,2079,2564.4124191518035
p22,2080,2964.584468405006
p22,2081,2726.086800374411
p22,2082,3093.328912656411
p22,2083,2807.6434180749957
p22,2084,2517.252098098773
p22,2085,2690.9685256743996
p22,2086,2617.01034851733
p22,2087,2739.597432799743
p22,2088,3114.946488324762
p22,2089,3098.0101581231456
p22,2090,2817.428875475073
p22,2091,3015.9135493718754
p22,2092,2413.648120279619
p22,2093,2999.5235009435364
p22,2094,2883.175632565098
p22,2095,2457.0252133452673
p22,2096,2409.574728457902
p22,2097,2684.9949763675354
p22,2098,2855.865782491577
p22,2099,3132.396252695519
