rb,Year,hdd
p56,2020,1386.3387606725569
p56,2021,1101.1463101094555
p56,2022,1082.0010315651407
p56,2023,1137.5965265312336
p56,2024,1071.3601803887236
p56,2025,1176.808515451231
p56,2026,1215.4961656522253
p56,2027,1324.0580609086003
p56,2028,1209.8658359728945
p56,2029,1033.6623851033871
p56,2030,1203.0594998868282
p56,2031,1244.6576047330418
p56,2032,984.9262649822426
p56,2033,1172.0354474222402
p56,2034,1220.159210924721
p56,2035,1153.2345865939244
p56,2036,1225.9252353014895
p56,2037,1128.6218306152764
p56,2038,1586.7956224102236
p56,2039,1205.927516846567
p56,2040,1460.8164261603997
p56,2041,1360.599980107072
p56,2042,1226.0632123534647
p56,2043,1209.6904678706833
p56,2044,1128.1948970155672
p56,2045,1466.4525661069392
p56,2046,1476.8437171814821
p56,2047,1330.1433379282191
p56,2048,1158.3334389128424
p56,2049,1067.1341119391916
p56,2050,1507.2857094599751
p56,2051,1610.3985774999155
p56,2052,1572.2452138629335
p56,2053,1250.7838367773504
p56,2054,1248.0354495542024
p56,2055,1224.3086272047867
p56,2056,1382.2453055828917
p56,2057,1344.5265675092562
p56,2058,1549.7942639777552
p56,2059,1348.4080808852968
p56,2060,1760.7994538774453
p56,2061,1524.0043871130683
p56,2062,1494.9640975549837
p56,2063,1499.556171297621
p56,2064,1504.5489202135277
p56,2065,1596.7159892515788
p56,2066,1663.786018788363
p56,2067,1768.7566691730517
p56,2068,1611.0681459092007
p56,2069,1452.3538925235957
p56,2070,1629.9281435430253
p56,2071,1717.990447623995
p56,2072,1371.3407903692655
p56,2073,1556.7815138934825
p56,2074,1633.8952351517228
p56,2075,1556.2191624259235
p56,2076,1676.1883881474423
p56,2077,1492.398104978532
p56,2078,2012.7966060177005
p56,2079,1694.1852282419045
p56,2080,1949.0137060222198
p56,2081,1847.8880547031367
p56,2082,1689.0587667671184
p56,2083,1662.6718654685837
p56,2084,1569.827543340713
p56,2085,1936.4211439870019
p56,2086,1914.1537422703566
p56,2087,1888.0635500348471
p56,2088,1607.4719554985195
p56,2089,1514.0969807743213
p56,2090,1996.7311337278975
p56,2091,2081.4851877748397
p56,2092,2093.652091001497
p56,2093,1722.3537389001906
p56,2094,1727.3784989289181
p56,2095,1768.5917996703215
p56,2096,1954.728671497961
p56,2097,1938.4310799110422
p56,2098,2046.5486825894818
p56,2099,1783.9670442464253
