rb,Year,cdd
p130,2020,4265.1891171272655
p130,2021,3954.9424606992793
p130,2022,4129.120849113619
p130,2023,3857.723362052635
p130,2024,3870.370465625194
p130,2025,3998.568619734186
p130,2026,3983.412312862616
p130,2027,4015.423968269624
p130,2028,4007.9472827797317
p130,2029,4046.472239372517
p130,2030,3487.646967458762
p130,2031,3529.286936862941
p130,2032,3944.1794463523843
p130,2033,3965.005456394696
p130,2034,3991.0472903302393
p130,2035,3817.2794621629
p130,2036,3866.198256893118
p130,2037,4000.3763043943245
p130,2038,3372.0539972346105
p130,2039,3537.2594403451385
p130,2040,3889.8367252017315
p130,2041,3632.960946945427
p130,2042,3680.6082485482593
p130,2043,4106.963304135132
p130,2044,3898.462556844892
p130,2045,3851.082073716248
p130,2046,3365.5585771063734
p130,2047,3892.1331173709564
p130,2048,3740.310456945318
p130,2049,3822.186027202391
p130,2050,3318.6190076672096
p130,2051,3479.2916053603863
p130,2052,3222.3675514669953
p130,2053,3640.2766668080717
p130,2054,3791.4554415344164
p130,2055,3778.37875730429
p130,2056,3447.207245084861
p130,2057,3497.6199827635814
p130,2058,3647.7271110370652
p130,2059,3687.8615994581546
p130,2060,3396.7002582502146
p130,2061,3103.305182773478
p130,2062,3225.599478388845
p130,2063,3044.5873082180724
p130,2064,3061.4937367764633
p130,2065,3161.2171766896654
p130,2066,3096.5234929465532
p130,2067,3081.5606249513303
p130,2068,3158.964881611016
p130,2069,3237.0296647750847
p130,2070,2734.484887199259
p130,2071,2801.1843517899056
p130,2072,3156.547350894566
p130,2073,3112.3065230316447
p130,2074,3072.7094206134357
p130,2075,2959.420553082989
p130,2076,3008.104372253961
p130,2077,3060.4783784994033
p130,2078,2492.464483450963
p130,2079,2665.1107799454085
p130,2080,2938.907883180622
p130,2081,2703.353552012757
p130,2082,2778.420209431346
p130,2083,3103.966856195936
p130,2084,2952.4388173736393
p130,2085,2960.3628157830976
p130,2086,2466.4641415527435
p130,2087,2974.1234094611973
p130,2088,2789.863892385476
p130,2089,2800.8465963326016
p130,2090,2421.6724350546324
p130,2091,2570.689924935294
p130,2092,2360.5354193768903
p130,2093,2720.8144143204768
p130,2094,2864.8254329340793
p130,2095,2901.276282992709
p130,2096,2576.2701465962477
p130,2097,2635.98881614087
p130,2098,2783.3598225548462
p130,2099,2849.9360543687176
