state,Year,cdd
South Carolina,2020,1636.378957650211
South Carolina,2021,1634.6395799200664
South Carolina,2022,1405.3375120455526
South Carolina,2023,1612.5300764028077
South Carolina,2024,1414.010529984308
South Carolina,2025,1448.6338425024442
South Carolina,2026,1351.781776802602
South Carolina,2027,1559.025871034171
South Carolina,2028,1601.6310697703893
South Carolina,2029,1537.7777742027333
South Carolina,2030,1061.5882133458967
South Carolina,2031,1267.1573667267821
South Carolina,2032,1414.4714950324155
South Carolina,2033,1542.046375823628
South Carolina,2034,1336.0331696439166
South Carolina,2035,1496.3672652034832
South Carolina,2036,1622.7216789431113
South Carolina,2037,1379.0323118443093
South Carolina,2038,1176.39419984376
South Carolina,2039,1281.1701647786604
South Carolina,2040,1546.8481641869112
South Carolina,2041,1282.9838535389874
South Carolina,2042,1402.9659887472944
South Carolina,2043,1471.436334255303
South Carolina,2044,1471.5110434686376
South Carolina,2045,1459.2904381633043
South Carolina,2046,1296.7242558503276
South Carolina,2047,1245.547986784971
South Carolina,2048,1394.9248665534803
South Carolina,2049,1451.1561228452592
South Carolina,2050,1691.041354319636
South Carolina,2051,1332.0240506924583
South Carolina,2052,1115.9615423575274
South Carolina,2053,1438.5241520441386
South Carolina,2054,1659.8992067932186
South Carolina,2055,1316.5694558072792
South Carolina,2056,1341.1818315616995
South Carolina,2057,1185.1007557415794
South Carolina,2058,1474.6286307178052
South Carolina,2059,1278.3602826397166
South Carolina,2060,1423.3139863823517
South Carolina,2061,1425.6448970021665
South Carolina,2062,1202.4347983173852
South Carolina,2063,1397.4061996535402
South Carolina,2064,1208.1397794963818
South Carolina,2065,1269.2908305997548
South Carolina,2066,1142.79867375046
South Carolina,2067,1314.373150111812
South Carolina,2068,1354.7609539644618
South Carolina,2069,1305.2790523754175
South Carolina,2070,860.9488588388822
South Carolina,2071,1072.9870886157112
South Carolina,2072,1201.5552881144113
South Carolina,2073,1344.0911346289608
South Carolina,2074,1157.2852058243125
South Carolina,2075,1324.5180846135636
South Carolina,2076,1437.6153209150143
South Carolina,2077,1186.7091968121072
South Carolina,2078,1001.9130323542466
South Carolina,2079,1093.9912308373355
South Carolina,2080,1338.5073130201947
South Carolina,2081,1129.4002600848712
South Carolina,2082,1235.6475765755667
South Carolina,2083,1307.040822405668
South Carolina,2084,1321.4486702070062
South Carolina,2085,1292.2984035564941
South Carolina,2086,1137.2133636506414
South Carolina,2087,1111.2701128705426
South Carolina,2088,1266.9653635033148
South Carolina,2089,1337.4098523841028
South Carolina,2090,1571.6961650276369
South Carolina,2091,1229.2563538765835
South Carolina,2092,1029.988433018138
South Carolina,2093,1346.1645898188158
South Carolina,2094,1548.4467823916134
South Carolina,2095,1212.3701559120393
South Carolina,2096,1236.9903318537663
South Carolina,2097,1071.9548600683374
South Carolina,2098,1355.5917596906195
South Carolina,2099,1143.6458444560303
