rb,Year,Date,Load_sum
p120,2020,2020-12-25,
p120,2021,2021-01-12,
p120,2022,2022-01-11,
p120,2022,2022-01-17,
p120,2022,2022-01-18,
p120,2023,2023-12-25,
p120,2023,2023-12-26,
p120,2024,2024-01-21,
p120,2024,2024-01-22,
p120,2025,2025-01-20,
p120,2025,2025-01-21,
p120,2029,2029-12-22,
p120,2033,2033-03-15,
p120,2034,2034-01-16,
p120,2034,2034-01-18,
p120,2034,2034-01-19,
p120,2034,2034-01-20,
p120,2034,2034-01-21,
p120,2054,2054-01-07,
p120,2055,2055-02-15,
p120,2055,2055-02-16,
p120,2055,2055-02-20,
p120,2059,2059-01-31,
p120,2062,2062-01-11,
p120,2062,2062-01-17,
p120,2062,2062-01-18,
p120,2065,2065-01-21,
p120,2074,2074-01-19,
p120,2074,2074-01-20,
