rb,Year,cdd
p121,2020,3363.185422562765
p121,2021,3363.185422562765
p121,2022,3363.185422562765
p121,2023,3363.185422562765
p121,2024,3363.185422562765
p121,2025,3363.185422562765
p121,2026,3363.185422562765
p121,2027,3363.185422562765
p121,2028,3363.185422562765
p121,2029,3363.185422562765
p121,2030,3363.185422562765
p121,2031,3363.185422562765
p121,2032,3363.185422562765
p121,2033,3363.185422562765
p121,2034,3363.185422562765
p121,2035,3363.185422562765
p121,2036,3363.185422562765
p121,2037,3363.185422562765
p121,2038,3363.185422562765
p121,2039,3363.185422562765
p121,2040,3363.185422562765
p121,2041,3363.185422562765
p121,2042,3363.185422562765
p121,2043,3363.185422562765
p121,2044,3363.185422562765
p121,2045,3363.185422562765
p121,2046,3363.185422562765
p121,2047,3363.185422562765
p121,2048,3363.185422562765
p121,2049,3363.185422562765
p121,2050,3363.185422562765
p121,2051,3363.185422562765
p121,2052,3363.185422562765
p121,2053,3363.185422562765
p121,2054,3363.185422562765
p121,2055,3363.185422562765
p121,2056,3363.185422562765
p121,2057,3363.185422562765
p121,2058,3363.185422562765
p121,2059,3363.185422562765
p121,2060,3363.185422562765
p121,2061,3363.185422562765
p121,2062,3363.185422562765
p121,2063,3363.185422562765
p121,2064,3363.185422562765
p121,2065,3363.185422562765
p121,2066,3363.185422562765
p121,2067,3363.185422562765
p121,2068,3363.185422562765
p121,2069,3363.185422562765
p121,2070,3363.185422562765
p121,2071,3363.185422562765
p121,2072,3363.185422562765
p121,2073,3363.185422562765
p121,2074,3363.185422562765
p121,2075,3363.185422562765
p121,2076,3363.185422562765
p121,2077,3363.185422562765
p121,2078,3363.185422562765
p121,2079,3363.185422562765
p121,2080,3363.185422562765
p121,2081,3363.185422562765
p121,2082,3363.185422562765
p121,2083,3363.185422562765
p121,2084,3363.185422562765
p121,2085,3363.185422562765
p121,2086,3363.185422562765
p121,2087,3363.185422562765
p121,2088,3363.185422562765
p121,2089,3363.185422562765
p121,2090,3363.185422562765
p121,2091,3363.185422562765
p121,2092,3363.185422562765
p121,2093,3363.185422562765
p121,2094,3363.185422562765
p121,2095,3363.185422562765
p121,2096,3363.185422562765
p121,2097,3363.185422562765
p121,2098,3363.185422562765
p121,2099,3363.185422562765
