state,Year,cdd
Pennsylvania,2020,3447.762908653229
Pennsylvania,2021,3397.727948374993
Pennsylvania,2022,3368.849451107028
Pennsylvania,2023,3340.388264826554
Pennsylvania,2024,3331.187197463705
Pennsylvania,2025,3282.092283733582
Pennsylvania,2026,3253.6916606356817
Pennsylvania,2027,3226.419927606463
Pennsylvania,2028,3217.608457121397
Pennsylvania,2029,3169.637841769809
Pennsylvania,2030,3139.667262370561
Pennsylvania,2031,3114.1430334517936
Pennsylvania,2032,3103.8042875145875
Pennsylvania,2033,3058.3966037444893
Pennsylvania,2034,3029.3949754049913
Pennsylvania,2035,3003.7396709841723
Pennsylvania,2036,2993.5516377816175
Pennsylvania,2037,2948.165920487018
Pennsylvania,2038,2922.0896647007307
Pennsylvania,2039,2893.4525890663467
Pennsylvania,2040,2887.2735768039424
Pennsylvania,2041,2840.329614258667
Pennsylvania,2042,2814.428981176592
Pennsylvania,2043,2788.2200327159453
Pennsylvania,2044,2780.0834879319727
Pennsylvania,2045,2736.7073418305054
Pennsylvania,2046,2709.544754289885
Pennsylvania,2047,2685.1042903420557
Pennsylvania,2048,2674.923038211162
Pennsylvania,2049,2634.0684534149
Pennsylvania,2050,2608.3513723118667
Pennsylvania,2051,2583.4550438961896
Pennsylvania,2052,2574.626331926632
Pennsylvania,2053,2532.095176388769
Pennsylvania,2054,2508.325130682349
Pennsylvania,2055,2484.1677810181172
Pennsylvania,2056,2477.1088132629493
Pennsylvania,2057,2433.5037659538993
Pennsylvania,2058,2410.412276786984
Pennsylvania,2059,2386.0354222520555
Pennsylvania,2060,2380.153602004395
Pennsylvania,2061,2339.298832119673
Pennsylvania,2062,2313.780597677949
Pennsylvania,2063,2292.1743630304236
Pennsylvania,2064,2284.18485272998
Pennsylvania,2065,2246.0221790992164
Pennsylvania,2066,2222.288059483201
Pennsylvania,2067,2198.8596160654165
Pennsylvania,2068,2193.052586672129
Pennsylvania,2069,2153.6213100222226
Pennsylvania,2070,2132.286183768406
Pennsylvania,2071,2108.547677387773
Pennsylvania,2072,2104.5831647388154
Pennsylvania,2073,2065.414786567151
Pennsylvania,2074,2044.321940268204
Pennsylvania,2075,2021.5962172989296
Pennsylvania,2076,2015.648785724528
Pennsylvania,2077,1980.8753284086677
Pennsylvania,2078,1958.599261057269
Pennsylvania,2079,1938.730453132196
Pennsylvania,2080,1929.753857220177
Pennsylvania,2081,1898.4431629408764
Pennsylvania,2082,1876.4402544439647
Pennsylvania,2083,1855.9525038525187
Pennsylvania,2084,1848.9563276109925
Pennsylvania,2085,1815.8439569168047
Pennsylvania,2086,1796.7380476461983
Pennsylvania,2087,1776.3965247485633
Pennsylvania,2088,1769.7727769323915
Pennsylvania,2089,1737.5926351857538
Pennsylvania,2090,1718.8232953690617
Pennsylvania,2091,1699.0536556452175
Pennsylvania,2092,1692.4803948404865
Pennsylvania,2093,1660.689365083204
Pennsylvania,2094,1641.4076115827575
Pennsylvania,2095,1624.3616218493805
Pennsylvania,2096,1617.84527609297
Pennsylvania,2097,1586.8377404883338
Pennsylvania,2098,1567.8928657862525
Pennsylvania,2099,1550.436943388289
