state,Year,Date
Oklahoma,2020,2020-06-27
Oklahoma,2026,2026-07-29
Oklahoma,2046,2046-07-20
Oklahoma,2051,2051-07-27
Oklahoma,2051,2051-08-03
Oklahoma,2051,2051-08-06
Oklahoma,2051,2051-08-07
Oklahoma,2052,2052-07-31
Oklahoma,2052,2052-08-01
Oklahoma,2052,2052-08-02
Oklahoma,2052,2052-08-03
Oklahoma,2058,2058-07-19
Oklahoma,2058,2058-07-20
Oklahoma,2058,2058-07-21
Oklahoma,2060,2060-06-24
Oklahoma,2060,2060-06-25
Oklahoma,2060,2060-06-26
Oklahoma,2060,2060-06-27
Oklahoma,2060,2060-06-28
Oklahoma,2060,2060-06-30
Oklahoma,2060,2060-07-01
Oklahoma,2060,2060-07-17
Oklahoma,2060,2060-07-18
Oklahoma,2064,2064-08-29
Oklahoma,2066,2066-07-28
Oklahoma,2066,2066-07-29
Oklahoma,2066,2066-07-30
Oklahoma,2075,2075-07-27
Oklahoma,2076,2076-07-05
Oklahoma,2076,2076-07-06
Oklahoma,2076,2076-07-07
Oklahoma,2076,2076-07-21
Oklahoma,2080,2080-09-04
Oklahoma,2083,2083-07-14
Oklahoma,2083,2083-07-21
Oklahoma,2086,2086-07-13
Oklahoma,2086,2086-07-14
Oklahoma,2086,2086-07-17
Oklahoma,2086,2086-07-18
Oklahoma,2086,2086-07-19
Oklahoma,2086,2086-07-20
Oklahoma,2089,2089-07-10
Oklahoma,2091,2091-06-26
Oklahoma,2091,2091-07-09
Oklahoma,2091,2091-07-15
Oklahoma,2091,2091-07-26
Oklahoma,2091,2091-07-27
Oklahoma,2091,2091-08-02
Oklahoma,2091,2091-08-03
Oklahoma,2091,2091-08-04
Oklahoma,2091,2091-08-05
Oklahoma,2091,2091-08-06
Oklahoma,2091,2091-08-07
Oklahoma,2091,2091-08-08
Oklahoma,2091,2091-08-19
Oklahoma,2091,2091-08-24
Oklahoma,2092,2092-06-26
Oklahoma,2092,2092-07-29
Oklahoma,2092,2092-07-30
Oklahoma,2092,2092-07-31
Oklahoma,2092,2092-08-01
Oklahoma,2092,2092-08-02
Oklahoma,2092,2092-08-03
Oklahoma,2092,2092-08-04
Oklahoma,2098,2098-07-19
Oklahoma,2098,2098-07-20
Oklahoma,2098,2098-07-21
