rb,Year,hdd
p13,2020,1315.8125000000016
p13,2021,1315.8125000000016
p13,2022,1315.8125000000016
p13,2023,1315.8125000000016
p13,2024,1315.8125000000016
p13,2025,1315.8125000000016
p13,2026,1315.8125000000016
p13,2027,1315.8125000000016
p13,2028,1315.8125000000016
p13,2029,1315.8125000000016
p13,2030,1315.8125000000016
p13,2031,1315.8125000000016
p13,2032,1315.8125000000016
p13,2033,1315.8125000000016
p13,2034,1315.8125000000016
p13,2035,1315.8125000000016
p13,2036,1315.8125000000016
p13,2037,1315.8125000000016
p13,2038,1315.8125000000016
p13,2039,1315.8125000000016
p13,2040,1315.8125000000016
p13,2041,1315.8125000000016
p13,2042,1315.8125000000016
p13,2043,1315.8125000000016
p13,2044,1315.8125000000016
p13,2045,1315.8125000000016
p13,2046,1315.8125000000016
p13,2047,1315.8125000000016
p13,2048,1315.8125000000016
p13,2049,1315.8125000000016
p13,2050,1315.8125000000016
p13,2051,1315.8125000000016
p13,2052,1315.8125000000016
p13,2053,1315.8125000000016
p13,2054,1315.8125000000016
p13,2055,1315.8125000000016
p13,2056,1315.8125000000016
p13,2057,1315.8125000000016
p13,2058,1315.8125000000016
p13,2059,1315.8125000000016
p13,2060,1315.8125000000016
p13,2061,1315.8125000000016
p13,2062,1315.8125000000016
p13,2063,1315.8125000000016
p13,2064,1315.8125000000016
p13,2065,1315.8125000000016
p13,2066,1315.8125000000016
p13,2067,1315.8125000000016
p13,2068,1315.8125000000016
p13,2069,1315.8125000000016
p13,2070,1315.8125000000016
p13,2071,1315.8125000000016
p13,2072,1315.8125000000016
p13,2073,1315.8125000000016
p13,2074,1315.8125000000016
p13,2075,1315.8125000000016
p13,2076,1315.8125000000016
p13,2077,1315.8125000000016
p13,2078,1315.8125000000016
p13,2079,1315.8125000000016
p13,2080,1315.8125000000016
p13,2081,1315.8125000000016
p13,2082,1315.8125000000016
p13,2083,1315.8125000000016
p13,2084,1315.8125000000016
p13,2085,1315.8125000000016
p13,2086,1315.8125000000016
p13,2087,1315.8125000000016
p13,2088,1315.8125000000016
p13,2089,1315.8125000000016
p13,2090,1315.8125000000016
p13,2091,1315.8125000000016
p13,2092,1315.8125000000016
p13,2093,1315.8125000000016
p13,2094,1315.8125000000016
p13,2095,1315.8125000000016
p13,2096,1315.8125000000016
p13,2097,1315.8125000000016
p13,2098,1315.8125000000016
p13,2099,1315.8125000000016
