rb,Year,hdd
p55,2020,938.3079101590946
p55,2021,938.3079101590946
p55,2022,938.3079101590946
p55,2023,938.3079101590946
p55,2024,938.3079101590946
p55,2025,938.3079101590946
p55,2026,938.3079101590946
p55,2027,938.3079101590946
p55,2028,938.3079101590946
p55,2029,938.3079101590946
p55,2030,938.3079101590946
p55,2031,938.3079101590946
p55,2032,938.3079101590946
p55,2033,938.3079101590946
p55,2034,938.3079101590946
p55,2035,938.3079101590946
p55,2036,938.3079101590946
p55,2037,938.3079101590946
p55,2038,938.3079101590946
p55,2039,938.3079101590946
p55,2040,938.3079101590946
p55,2041,938.3079101590946
p55,2042,938.3079101590946
p55,2043,938.3079101590946
p55,2044,938.3079101590946
p55,2045,938.3079101590946
p55,2046,938.3079101590946
p55,2047,938.3079101590946
p55,2048,938.3079101590946
p55,2049,938.3079101590946
p55,2050,938.3079101590946
p55,2051,938.3079101590946
p55,2052,938.3079101590946
p55,2053,938.3079101590946
p55,2054,938.3079101590946
p55,2055,938.3079101590946
p55,2056,938.3079101590946
p55,2057,938.3079101590946
p55,2058,938.3079101590946
p55,2059,938.3079101590946
p55,2060,938.3079101590946
p55,2061,938.3079101590946
p55,2062,938.3079101590946
p55,2063,938.3079101590946
p55,2064,938.3079101590946
p55,2065,938.3079101590946
p55,2066,938.3079101590946
p55,2067,938.3079101590946
p55,2068,938.3079101590946
p55,2069,938.3079101590946
p55,2070,938.3079101590946
p55,2071,938.3079101590946
p55,2072,938.3079101590946
p55,2073,938.3079101590946
p55,2074,938.3079101590946
p55,2075,938.3079101590946
p55,2076,938.3079101590946
p55,2077,938.3079101590946
p55,2078,938.3079101590946
p55,2079,938.3079101590946
p55,2080,938.3079101590946
p55,2081,938.3079101590946
p55,2082,938.3079101590946
p55,2083,938.3079101590946
p55,2084,938.3079101590946
p55,2085,938.3079101590946
p55,2086,938.3079101590946
p55,2087,938.3079101590946
p55,2088,938.3079101590946
p55,2089,938.3079101590946
p55,2090,938.3079101590946
p55,2091,938.3079101590946
p55,2092,938.3079101590946
p55,2093,938.3079101590946
p55,2094,938.3079101590946
p55,2095,938.3079101590946
p55,2096,938.3079101590946
p55,2097,938.3079101590946
p55,2098,938.3079101590946
p55,2099,938.3079101590946
