state,Year,hdd
North Carolina,2020,1077.7626865419174
North Carolina,2021,961.2209550111452
North Carolina,2022,903.6283185483695
North Carolina,2023,1003.1988110656971
North Carolina,2024,964.5096463475263
North Carolina,2025,1045.2602572078645
North Carolina,2026,1120.1749669145172
North Carolina,2027,1101.3643457892547
North Carolina,2028,1027.0659706382348
North Carolina,2029,1044.4000477232644
North Carolina,2030,1099.2645556604893
North Carolina,2031,1129.1164916086905
North Carolina,2032,907.6061538858485
North Carolina,2033,1175.3555933732005
North Carolina,2034,963.8060099060342
North Carolina,2035,1086.9197523927364
North Carolina,2036,1039.8132487144944
North Carolina,2037,927.43447831803
North Carolina,2038,1207.7764138982893
North Carolina,2039,1073.3612979653187
North Carolina,2040,1036.469850579853
North Carolina,2041,1070.8525390471743
North Carolina,2042,1258.7825176285232
North Carolina,2043,990.963747086972
North Carolina,2044,1146.088127991745
North Carolina,2045,1169.8613394443792
North Carolina,2046,1083.7489673680222
North Carolina,2047,1287.8672344694194
North Carolina,2048,1137.049763565415
North Carolina,2049,1118.7233009777583
North Carolina,2050,1442.4894213059401
North Carolina,2051,1400.6055686510063
North Carolina,2052,1254.2566993027667
North Carolina,2053,1061.2576358019128
North Carolina,2054,1164.241850993338
North Carolina,2055,1295.7556961285625
North Carolina,2056,1448.9168399467358
North Carolina,2057,1316.4469154985447
North Carolina,2058,1428.9930935922644
North Carolina,2059,1493.4093521992243
North Carolina,2060,1637.9734032433735
North Carolina,2061,1592.1077265021179
North Carolina,2062,1439.5738438377612
North Carolina,2063,1476.3718267000484
North Carolina,2064,1456.246187410926
North Carolina,2065,1641.4526748788803
North Carolina,2066,1709.4724952105255
North Carolina,2067,1636.707947535396
North Carolina,2068,1551.1418085824755
North Carolina,2069,1606.2368951861283
North Carolina,2070,1749.3325271552503
North Carolina,2071,1657.9380190983115
North Carolina,2072,1425.5300967349938
North Carolina,2073,1748.6436372172316
North Carolina,2074,1529.5217462852568
North Carolina,2075,1722.8942557046805
North Carolina,2076,1627.058133161076
North Carolina,2077,1474.4765123405089
North Carolina,2078,1908.4002701846443
North Carolina,2079,1712.0444702950122
North Carolina,2080,1735.8450093269457
North Carolina,2081,1724.8250697315254
North Carolina,2082,1962.184330090599
North Carolina,2083,1624.7305120139797
North Carolina,2084,1789.9348213838584
North Carolina,2085,1808.18828827804
North Carolina,2086,1838.0136513867883
North Carolina,2087,1998.9690154316436
North Carolina,2088,1853.1227218814997
North Carolina,2089,1784.3142974199293
North Carolina,2090,2221.14626122647
North Carolina,2091,2270.6647972320798
North Carolina,2092,2075.6330488350513
North Carolina,2093,1743.917618173632
North Carolina,2094,1857.241633106325
North Carolina,2095,2106.7238844458416
North Carolina,2096,2192.6914621343394
North Carolina,2097,2125.389443023849
North Carolina,2098,2112.4630834863337
North Carolina,2099,2276.9908421561436
