state,Year,Date
Washington,2020,2020-01-27
Washington,2020,2020-01-28
Washington,2020,2020-01-29
Washington,2022,2022-01-06
Washington,2023,2023-12-20
Washington,2023,2023-12-21
Washington,2023,2023-12-22
Washington,2023,2023-12-23
Washington,2023,2023-12-24
Washington,2025,2025-02-04
Washington,2025,2025-11-22
Washington,2025,2025-11-23
Washington,2025,2025-11-24
Washington,2025,2025-11-25
Washington,2025,2025-11-29
Washington,2025,2025-11-30
Washington,2025,2025-12-01
Washington,2029,2029-02-02
Washington,2029,2029-02-03
Washington,2029,2029-02-04
Washington,2030,2030-12-19
Washington,2030,2030-12-20
Washington,2030,2030-12-21
Washington,2030,2030-12-22
Washington,2030,2030-12-23
Washington,2030,2030-12-29
Washington,2030,2030-12-30
Washington,2036,2036-01-30
Washington,2038,2038-12-20
Washington,2044,2044-01-04
Washington,2044,2044-01-05
Washington,2048,2048-12-20
Washington,2050,2050-11-24
Washington,2063,2063-12-22
Washington,2063,2063-12-23
Washington,2063,2063-12-24
Washington,2069,2069-02-02
Washington,2069,2069-02-03
Washington,2069,2069-02-04
Washington,2070,2070-12-20
Washington,2070,2070-12-21
Washington,2070,2070-12-22
Washington,2070,2070-12-29
