rb,Year,cdd
p103,2020,4168.724575075761
p103,2021,3947.2326121252713
p103,2022,3970.38407549702
p103,2023,3820.0968060528776
p103,2024,3914.2611174923463
p103,2025,3966.419983892688
p103,2026,3838.7859196368604
p103,2027,3545.7477639647295
p103,2028,3943.435331161996
p103,2029,4092.4576365396215
p103,2030,3513.5500050702603
p103,2031,3501.1331934289587
p103,2032,3762.6287961079706
p103,2033,3887.855807645834
p103,2034,3885.924266101567
p103,2035,3866.814274848171
p103,2036,4023.6343528944935
p103,2037,3858.6638334984464
p103,2038,3118.4358339968603
p103,2039,3527.9795764528244
p103,2040,3665.480804678375
p103,2041,3483.8462244192174
p103,2042,3695.0114372125004
p103,2043,3918.8141291155507
p103,2044,3732.521595209152
p103,2045,3719.0430764228704
p103,2046,3369.2521793753845
p103,2047,3602.2997630636933
p103,2048,3946.6821947131575
p103,2049,3915.730391037832
p103,2050,3618.134517501655
p103,2051,3835.1115575759613
p103,2052,3249.3819647222867
p103,2053,3964.2906769268534
p103,2054,4321.375454573296
p103,2055,3828.4937769526227
p103,2056,3528.9062666612317
p103,2057,3481.6924743312343
p103,2058,3830.7717894442117
p103,2059,3853.4674299326916
p103,2060,3645.894318364781
p103,2061,3420.202968150345
p103,2062,3442.026408284159
p103,2063,3363.918852656435
p103,2064,3413.1498924837906
p103,2065,3455.170028631418
p103,2066,3324.1810808601267
p103,2067,3083.847814007496
p103,2068,3499.4544341239975
p103,2069,3588.247241320114
p103,2070,3033.3524679644997
p103,2071,3091.199081482457
p103,2072,3287.835472236977
p103,2073,3403.739636287258
p103,2074,3430.0554440408796
p103,2075,3382.2665325078337
p103,2076,3583.2445758204167
p103,2077,3397.4528379374706
p103,2078,2700.905251113433
p103,2079,3099.540315623125
p103,2080,3228.657581476391
p103,2081,3083.064407623909
p103,2082,3314.471494487672
p103,2083,3515.218559134857
p103,2084,3349.1663298626695
p103,2085,3393.169051397885
p103,2086,3037.889244178098
p103,2087,3284.089851449404
p103,2088,3563.9200511476038
p103,2089,3521.0245457165447
p103,2090,3237.9671507671687
p103,2091,3466.107450703225
p103,2092,2938.32324352449
p103,2093,3614.4372211124264
p103,2094,3936.7908843235596
p103,2095,3488.3462955209397
p103,2096,3240.8202528359593
p103,2097,3198.676141393362
p103,2098,3548.442187492582
p103,2099,3568.637419560744
