rb,Year,hdd
p22,2020,311.9650382407337
p22,2021,385.35855788714736
p22,2022,357.9800096204336
p22,2023,443.23785268264845
p22,2024,403.4625812913377
p22,2025,356.497682612066
p22,2026,341.8355364012383
p22,2027,332.79618057885443
p22,2028,611.0278171711273
p22,2029,408.26477683899003
p22,2030,466.59623110038024
p22,2031,442.5865674723364
p22,2032,279.92676781131024
p22,2033,133.56238431819912
p22,2034,446.65362488131865
p22,2035,373.04220599661465
p22,2036,441.68108120473295
p22,2037,391.28278788984954
p22,2038,505.7525429621153
p22,2039,384.2168397981742
p22,2040,510.61986935177794
p22,2041,600.021101212871
p22,2042,536.396231733866
p22,2043,582.7458388395969
p22,2044,302.6561960790624
p22,2045,458.85510583235003
p22,2046,566.791793373842
p22,2047,580.9491306075379
p22,2048,376.65359207303504
p22,2049,339.30992447629166
p22,2050,394.3178245380737
p22,2051,480.5859809958144
p22,2052,611.3656840926387
p22,2053,561.4299320430938
p22,2054,381.02846675698225
p22,2055,473.86385558158
p22,2056,500.71693451804435
p22,2057,547.4437727680851
p22,2058,474.61466212062635
p22,2059,458.3608348259145
p22,2060,568.2501558711297
p22,2061,633.4737144504634
p22,2062,586.6195268429076
p22,2063,673.4402952099301
p22,2064,665.1758981297219
p22,2065,612.9549533543338
p22,2066,604.262941828667
p22,2067,604.7702144746678
p22,2068,916.8898125877342
p22,2069,666.6533650316887
p22,2070,727.1300486257908
p22,2071,725.8671183608332
p22,2072,520.2423783199285
p22,2073,321.05384737070136
p22,2074,758.1003135991782
p22,2075,623.1941613496656
p22,2076,732.7681547947446
p22,2077,675.3914241852519
p22,2078,784.2509899175932
p22,2079,652.7665864726896
p22,2080,811.6996253369775
p22,2081,947.1147973127886
p22,2082,846.887695061554
p22,2083,880.4667340578396
p22,2084,530.2602552326522
p22,2085,711.266527068693
p22,2086,896.3302705146532
p22,2087,900.8754479327266
p22,2088,643.7695930255629
p22,2089,618.9744908541611
p22,2090,664.4998518506455
p22,2091,774.9853160597609
p22,2092,967.3420567352566
p22,2093,890.8328779111475
p22,2094,665.6972120792361
p22,2095,809.1876470127395
p22,2096,824.1269923482678
p22,2097,837.1691494176383
p22,2098,791.8222172665928
p22,2099,747.9258519102264
