rb,Year,hdd
p13,2020,1559.8537500000027
p13,2021,1702.2387500000023
p13,2022,1389.9891666666674
p13,2023,1450.2154166666694
p13,2024,1600.2862500000024
p13,2025,1653.575000000002
p13,2026,1543.5150000000026
p13,2027,1653.1558333333362
p13,2028,1744.9625000000021
p13,2029,1718.6375000000035
p13,2030,1653.7800000000025
p13,2031,1560.1625000000017
p13,2032,1703.5791666666687
p13,2033,1505.7212500000019
p13,2034,1770.672083333336
p13,2035,1556.9183333333362
p13,2036,1757.0375000000026
p13,2037,1678.522916666669
p13,2038,1397.3745833333346
p13,2039,1564.184583333335
p13,2040,1761.6045833333346
p13,2041,1894.7016666666684
p13,2042,1733.8458333333363
p13,2043,1895.5104166666697
p13,2044,1670.7229166666684
p13,2045,1635.41666666667
p13,2046,1766.4712500000026
p13,2047,1863.3925000000042
p13,2048,1747.637500000002
p13,2049,1761.022500000003
p13,2050,1651.4966666666699
p13,2051,1637.4916666666684
p13,2052,1904.7170833333362
p13,2053,1750.0012500000014
p13,2054,1806.8237500000014
p13,2055,1824.7937500000025
p13,2056,1779.4954166666694
p13,2057,1866.3450000000025
p13,2058,1978.8483333333356
p13,2059,1697.1708333333363
p13,2060,1962.4308333333342
p13,2061,2127.9262500000027
p13,2062,1801.6595833333358
p13,2063,1867.708333333336
p13,2064,2022.1183333333345
p13,2065,2052.261250000003
p13,2066,1950.0237500000007
p13,2067,2081.2025000000012
p13,2068,2195.788750000003
p13,2069,2177.6658333333353
p13,2070,2111.9287500000037
p13,2071,1950.3600000000017
p13,2072,2127.8954166666695
p13,2073,1930.1729166666692
p13,2074,2194.126666666669
p13,2075,2021.9745833333359
p13,2076,2202.8550000000023
p13,2077,2177.9950000000017
p13,2078,1850.4441666666703
p13,2079,2045.579166666668
p13,2080,2216.819166666669
p13,2081,2405.3000000000047
p13,2082,2207.286250000002
p13,2083,2369.4783333333357
p13,2084,2149.174166666668
p13,2085,2095.9025000000015
p13,2086,2227.377500000004
p13,2087,2382.3812500000013
p13,2088,2223.942500000001
p13,2089,2227.8825000000015
p13,2090,2090.1258333333344
p13,2091,2086.4250000000015
p13,2092,2413.128333333334
p13,2093,2264.0700000000015
p13,2094,2343.430833333335
p13,2095,2335.467916666669
p13,2096,2328.137916666672
p13,2097,2408.241666666669
p13,2098,2496.387916666668
p13,2099,2206.2450000000026
