rb,Year,hdd
p32,2020,321.941018067062
p32,2021,321.941018067062
p32,2022,321.941018067062
p32,2023,321.941018067062
p32,2024,321.941018067062
p32,2025,321.941018067062
p32,2026,321.941018067062
p32,2027,321.941018067062
p32,2028,321.941018067062
p32,2029,321.941018067062
p32,2030,321.941018067062
p32,2031,321.941018067062
p32,2032,321.941018067062
p32,2033,321.941018067062
p32,2034,321.941018067062
p32,2035,321.941018067062
p32,2036,321.941018067062
p32,2037,321.941018067062
p32,2038,321.941018067062
p32,2039,321.941018067062
p32,2040,321.941018067062
p32,2041,321.941018067062
p32,2042,321.941018067062
p32,2043,321.941018067062
p32,2044,321.941018067062
p32,2045,321.941018067062
p32,2046,321.941018067062
p32,2047,321.941018067062
p32,2048,321.941018067062
p32,2049,321.941018067062
p32,2050,321.941018067062
p32,2051,321.941018067062
p32,2052,321.941018067062
p32,2053,321.941018067062
p32,2054,321.941018067062
p32,2055,321.941018067062
p32,2056,321.941018067062
p32,2057,321.941018067062
p32,2058,321.941018067062
p32,2059,321.941018067062
p32,2060,321.941018067062
p32,2061,321.941018067062
p32,2062,321.941018067062
p32,2063,321.941018067062
p32,2064,321.941018067062
p32,2065,321.941018067062
p32,2066,321.941018067062
p32,2067,321.941018067062
p32,2068,321.941018067062
p32,2069,321.941018067062
p32,2070,321.941018067062
p32,2071,321.941018067062
p32,2072,321.941018067062
p32,2073,321.941018067062
p32,2074,321.941018067062
p32,2075,321.941018067062
p32,2076,321.941018067062
p32,2077,321.941018067062
p32,2078,321.941018067062
p32,2079,321.941018067062
p32,2080,321.941018067062
p32,2081,321.941018067062
p32,2082,321.941018067062
p32,2083,321.941018067062
p32,2084,321.941018067062
p32,2085,321.941018067062
p32,2086,321.941018067062
p32,2087,321.941018067062
p32,2088,321.941018067062
p32,2089,321.941018067062
p32,2090,321.941018067062
p32,2091,321.941018067062
p32,2092,321.941018067062
p32,2093,321.941018067062
p32,2094,321.941018067062
p32,2095,321.941018067062
p32,2096,321.941018067062
p32,2097,321.941018067062
p32,2098,321.941018067062
p32,2099,321.941018067062
