rb,Year,hdd
p99,2020,857.7898301391674
p99,2021,715.5579781987633
p99,2022,625.8662269237475
p99,2023,823.7425032528987
p99,2024,711.0584391787969
p99,2025,783.6344512633705
p99,2026,841.5783297280668
p99,2027,854.5428028008097
p99,2028,789.2992610904578
p99,2029,786.7050673021375
p99,2030,800.5084382085508
p99,2031,933.6965151707657
p99,2032,656.8177809303353
p99,2033,868.9474315061314
p99,2034,770.0743180663255
p99,2035,848.9710108217131
p99,2036,719.9537304700889
p99,2037,671.7298152731146
p99,2038,881.5881575087083
p99,2039,844.9533085021326
p99,2040,710.9667184914948
p99,2041,761.7629476175032
p99,2042,1004.5886402853862
p99,2043,732.4405998416787
p99,2044,828.3501475411191
p99,2045,855.590304905721
p99,2046,789.6185724384773
p99,2047,970.8623666005672
p99,2048,821.3803038580941
p99,2049,776.0764373146972
p99,2050,1071.6058924882016
p99,2051,991.9606947202687
p99,2052,912.2097217125144
p99,2053,795.7817616361773
p99,2054,802.5680613618422
p99,2055,902.94192248745
p99,2056,991.5004530284685
p99,2057,915.2489074336081
p99,2058,1082.8718100665474
p99,2059,1119.2690026905966
p99,2060,1185.5787778110407
p99,2061,1058.6896400544274
p99,2062,935.4959323354623
p99,2063,1135.9269340714227
p99,2064,1018.9065368885792
p99,2065,1151.803563133923
p99,2066,1184.4295113907792
p99,2067,1173.526889980455
p99,2068,1143.191898971978
p99,2069,1119.0650500459678
p99,2070,1170.7636211358767
p99,2071,1329.2463560408805
p99,2072,996.2076272928871
p99,2073,1231.0135764914899
p99,2074,1120.1059392170766
p99,2075,1241.2749993615803
p99,2076,1068.504474565136
p99,2077,1018.1406699746462
p99,2078,1257.6963125844352
p99,2079,1213.4143682688255
p99,2080,1086.811392224905
p99,2081,1181.099823739328
p99,2082,1448.7563965855084
p99,2083,1064.839725021598
p99,2084,1215.3405398747595
p99,2085,1230.995529980255
p99,2086,1159.0449274212524
p99,2087,1406.4541790468143
p99,2088,1203.2197726106247
p99,2089,1137.1194347089304
p99,2090,1478.919935275086
p99,2091,1411.789627065726
p99,2092,1333.113775928488
p99,2093,1158.775421236321
p99,2094,1235.2135486731859
p99,2095,1322.033434818977
p99,2096,1371.8445453931254
p99,2097,1339.2094260309887
p99,2098,1472.4844989077915
p99,2099,1550.6408616359158
