rb,Year,hdd
p118,2020,733.5662819690456
p118,2021,634.5499369108175
p118,2022,583.3264786065445
p118,2023,690.0571542947117
p118,2024,627.5339645874676
p118,2025,626.7440996467619
p118,2026,747.6438278927782
p118,2027,769.512906056125
p118,2028,741.3888856321724
p118,2029,682.2898501293326
p118,2030,700.626170758735
p118,2031,804.2336846099363
p118,2032,565.729098808707
p118,2033,806.94743362178
p118,2034,647.921800143938
p118,2035,766.2766049442278
p118,2036,660.7795715993436
p118,2037,630.9520701373452
p118,2038,859.9058550369343
p118,2039,786.932442417698
p118,2040,720.5203045731021
p118,2041,736.5634344956452
p118,2042,925.243807188779
p118,2043,644.6786037049634
p118,2044,749.8912400947388
p118,2045,818.0988684114565
p118,2046,750.9089452611247
p118,2047,971.2503896966394
p118,2048,766.2496398784087
p118,2049,701.9506170957075
p118,2050,1060.8446906185432
p118,2051,975.9413556016676
p118,2052,892.1968545969679
p118,2053,724.9040384801003
p118,2054,775.9143356607557
p118,2055,867.2366994907945
p118,2056,1008.1018590205649
p118,2057,900.315650778057
p118,2058,1040.9518379366532
p118,2059,1097.9344132703711
p118,2060,1254.1952791294682
p118,2061,1170.1846297678665
p118,2062,1036.0072015270257
p118,2063,1123.1042075062428
p118,2064,1086.735435492332
p118,2065,1132.4264109693404
p118,2066,1259.4750525888076
p118,2067,1234.11075850225
p118,2068,1251.729584096529
p118,2069,1147.0236425658015
p118,2070,1259.5610176828798
p118,2071,1310.4848754338925
p118,2072,1007.0543008584067
p118,2073,1316.581638677841
p118,2074,1116.730948876312
p118,2075,1297.0355836538145
p118,2076,1178.4951567752967
p118,2077,1073.8096122596967
p118,2078,1521.391711488331
p118,2079,1364.0149585966788
p118,2080,1357.4694289361469
p118,2081,1388.9239285808806
p118,2082,1495.8487920243942
p118,2083,1165.5691873386272
p118,2084,1362.229056345755
p118,2085,1392.5093827260366
p118,2086,1380.4710827409117
p118,2087,1699.525445431012
p118,2088,1406.4467154811882
p118,2089,1272.3985725524021
p118,2090,1804.4856652929875
p118,2091,1798.4967360856376
p118,2092,1645.4706497357206
p118,2093,1302.9109457617828
p118,2094,1464.3184731487954
p118,2095,1568.3210027197235
p118,2096,1738.73353856407
p118,2097,1634.8755506557316
p118,2098,1629.4073031144712
p118,2099,1779.0857928610096
