rb,Year,cdd
p32,2020,4356.292593076917
p32,2021,4356.292593076917
p32,2022,4356.292593076917
p32,2023,4356.292593076917
p32,2024,4356.292593076917
p32,2025,4356.292593076917
p32,2026,4356.292593076917
p32,2027,4356.292593076917
p32,2028,4356.292593076917
p32,2029,4356.292593076917
p32,2030,4356.292593076917
p32,2031,4356.292593076917
p32,2032,4356.292593076917
p32,2033,4356.292593076917
p32,2034,4356.292593076917
p32,2035,4356.292593076917
p32,2036,4356.292593076917
p32,2037,4356.292593076917
p32,2038,4356.292593076917
p32,2039,4356.292593076917
p32,2040,4356.292593076917
p32,2041,4356.292593076917
p32,2042,4356.292593076917
p32,2043,4356.292593076917
p32,2044,4356.292593076917
p32,2045,4356.292593076917
p32,2046,4356.292593076917
p32,2047,4356.292593076917
p32,2048,4356.292593076917
p32,2049,4356.292593076917
p32,2050,4356.292593076917
p32,2051,4356.292593076917
p32,2052,4356.292593076917
p32,2053,4356.292593076917
p32,2054,4356.292593076917
p32,2055,4356.292593076917
p32,2056,4356.292593076917
p32,2057,4356.292593076917
p32,2058,4356.292593076917
p32,2059,4356.292593076917
p32,2060,4356.292593076917
p32,2061,4356.292593076917
p32,2062,4356.292593076917
p32,2063,4356.292593076917
p32,2064,4356.292593076917
p32,2065,4356.292593076917
p32,2066,4356.292593076917
p32,2067,4356.292593076917
p32,2068,4356.292593076917
p32,2069,4356.292593076917
p32,2070,4356.292593076917
p32,2071,4356.292593076917
p32,2072,4356.292593076917
p32,2073,4356.292593076917
p32,2074,4356.292593076917
p32,2075,4356.292593076917
p32,2076,4356.292593076917
p32,2077,4356.292593076917
p32,2078,4356.292593076917
p32,2079,4356.292593076917
p32,2080,4356.292593076917
p32,2081,4356.292593076917
p32,2082,4356.292593076917
p32,2083,4356.292593076917
p32,2084,4356.292593076917
p32,2085,4356.292593076917
p32,2086,4356.292593076917
p32,2087,4356.292593076917
p32,2088,4356.292593076917
p32,2089,4356.292593076917
p32,2090,4356.292593076917
p32,2091,4356.292593076917
p32,2092,4356.292593076917
p32,2093,4356.292593076917
p32,2094,4356.292593076917
p32,2095,4356.292593076917
p32,2096,4356.292593076917
p32,2097,4356.292593076917
p32,2098,4356.292593076917
p32,2099,4356.292593076917
