rb,Year,cdd
p124,2020,2159.3263230736898
p124,2021,2218.190158286816
p124,2022,2025.3990298047077
p124,2023,1920.5076146386734
p124,2024,1974.2648065237477
p124,2025,1905.2278451998022
p124,2026,1933.7708112110622
p124,2027,2114.123895507302
p124,2028,2202.617418890427
p124,2029,2109.6631147842236
p124,2030,1715.4219905049047
p124,2031,1755.5384374287917
p124,2032,2046.1374193072334
p124,2033,2028.0921182390866
p124,2034,1916.8007894080513
p124,2035,1996.847906199143
p124,2036,2258.0343029328915
p124,2037,1979.2849095769357
p124,2038,1622.2526258052671
p124,2039,1843.2296599146043
p124,2040,2008.794640845751
p124,2041,1859.001423624726
p124,2042,1744.6297173814105
p124,2043,2082.064260023328
p124,2044,2037.9247886813775
p124,2045,2104.2399896688785
p124,2046,1729.0867169530682
p124,2047,1879.2951392439861
p124,2048,1843.1285223623897
p124,2049,1969.8573600178063
p124,2050,2099.490395341546
p124,2051,1823.9586599395982
p124,2052,1617.0690362808787
p124,2053,2021.3882270001418
p124,2054,2184.769764950828
p124,2055,1956.9803158456157
p124,2056,1895.0670613445475
p124,2057,1763.6616786709594
p124,2058,2068.5944821327766
p124,2059,1843.7711341143124
p124,2060,1961.6607456720658
p124,2061,2014.5120978422194
p124,2062,1840.5059833912314
p124,2063,1736.4572046037283
p124,2064,1795.8683667511937
p124,2065,1710.8158755598156
p124,2066,1721.0280918716974
p124,2067,1877.4909088620573
p124,2068,1940.2632745103
p124,2069,1852.7821000044164
p124,2070,1471.1840536058075
p124,2071,1514.978019638742
p124,2072,1769.9464588134922
p124,2073,1770.922982519353
p124,2074,1649.2877927024258
p124,2075,1757.7623699070218
p124,2076,1978.095612168986
p124,2077,1696.7792759745757
p124,2078,1346.0504118897788
p124,2079,1565.5982872499717
p124,2080,1732.8420544518272
p124,2081,1616.8334137011511
p124,2082,1520.7452032586907
p124,2083,1851.8206497348306
p124,2084,1832.105214123359
p124,2085,1888.5993883964481
p124,2086,1532.7535685154382
p124,2087,1707.3406697379055
p124,2088,1693.9585997156696
p124,2089,1839.6196259139656
p124,2090,1974.4500079489917
p124,2091,1711.747950969313
p124,2092,1497.5064907001347
p124,2093,1891.3900713628714
p124,2094,2041.1792290097806
p124,2095,1801.8144885419224
p124,2096,1730.59204612653
p124,2097,1592.3270185735523
p124,2098,1877.8806324790703
p124,2099,1631.2816735571407
