rb,Year,hdd
p45,2020,935.380998760894
p45,2021,806.9532984820889
p45,2022,588.0914545409679
p45,2023,881.1322953672694
p45,2024,680.1613921971843
p45,2025,672.6207109940065
p45,2026,667.5644969465579
p45,2027,882.7034927209342
p45,2028,1103.121674347226
p45,2029,919.6206460141427
p45,2030,814.613609730752
p45,2031,906.8184834520954
p45,2032,477.5195155068865
p45,2033,512.4906102127823
p45,2034,817.3837314429427
p45,2035,757.1994181114381
p45,2036,701.61787150338
p45,2037,785.8986384110343
p45,2038,884.2501660813674
p45,2039,738.2144282519016
p45,2040,1048.2853695823233
p45,2041,805.2791572407607
p45,2042,1018.6523686237366
p45,2043,830.7326389466656
p45,2044,728.5397139243237
p45,2045,1067.009184044654
p45,2046,967.9947681560066
p45,2047,883.7301090715999
p45,2048,681.4966175616777
p45,2049,607.4724605345987
p45,2050,811.2547925312754
p45,2051,908.1489711125143
p45,2052,1096.1271488925113
p45,2053,844.9255520090738
p45,2054,722.1846409539012
p45,2055,769.1617191710967
p45,2056,838.1786032392205
p45,2057,771.9043060547408
p45,2058,898.2863538585825
p45,2059,653.5244441992518
p45,2060,1304.3014019977231
p45,2061,1105.749624542273
p45,2062,901.9234862307244
p45,2063,1136.3414553872908
p45,2064,932.5537196254614
p45,2065,956.9545506541749
p45,2066,960.4357088766656
p45,2067,1239.5418675672915
p45,2068,1424.6816262722966
p45,2069,1228.5615876873196
p45,2070,1116.1514883989644
p45,2071,1218.6333821700873
p45,2072,801.5986872175567
p45,2073,731.7041008231427
p45,2074,1223.5503230268778
p45,2075,1014.6836030454762
p45,2076,1036.6306929227053
p45,2077,1103.6824488174334
p45,2078,1202.2728208542273
p45,2079,1000.4512014356612
p45,2080,1393.9063948696971
p45,2081,1077.7636291182241
p45,2082,1317.0778040853243
p45,2083,1098.0554901747794
p45,2084,1010.0601007521834
p45,2085,1358.2319779675151
p45,2086,1219.5387753353461
p45,2087,1213.829259365734
p45,2088,930.3697102026688
p45,2089,849.2779056791028
p45,2090,1044.9904099620544
p45,2091,1116.408175603617
p45,2092,1300.586750379256
p45,2093,1025.5662146052682
p45,2094,911.9165441841776
p45,2095,963.3575717626826
p45,2096,1049.228666514236
p45,2097,983.9123788488733
p45,2098,1053.556741295643
p45,2099,851.5853375444104
