rb,Year,hdd
p11,2020,858.0783333333355
p11,2021,980.7075000000026
p11,2022,729.3612500000015
p11,2023,869.1125000000015
p11,2024,999.822916666668
p11,2025,866.3150000000022
p11,2026,776.8554166666686
p11,2027,811.7187500000014
p11,2028,930.5491666666688
p11,2029,882.8970833333356
p11,2030,891.7345833333347
p11,2031,787.4266666666691
p11,2032,911.4720833333351
p11,2033,736.199166666669
p11,2034,840.664166666668
p11,2035,936.9887500000016
p11,2036,996.4541666666685
p11,2037,981.1545833333358
p11,2038,780.1254166666679
p11,2039,836.5837500000025
p11,2040,854.0225000000022
p11,2041,884.0858333333351
p11,2042,774.461666666668
p11,2043,966.4804166666684
p11,2044,799.5191666666684
p11,2045,763.408333333335
p11,2046,948.7929166666688
p11,2047,861.6908333333356
p11,2048,1027.6412500000015
p11,2049,898.1658333333354
p11,2050,704.9975000000018
p11,2051,765.682916666668
p11,2052,929.2529166666687
p11,2053,815.8720833333354
p11,2054,977.4787500000022
p11,2055,989.330416666669
p11,2056,920.2970833333359
p11,2057,984.5716666666683
p11,2058,896.4920833333358
p11,2059,783.0733333333351
p11,2060,1047.1779166666686
p11,2061,1157.8775000000028
p11,2062,887.9937500000026
p11,2063,1030.478750000002
p11,2064,1158.411250000002
p11,2065,1020.4575000000016
p11,2066,926.2541666666687
p11,2067,969.5245833333355
p11,2068,1084.6337500000018
p11,2069,1046.8091666666687
p11,2070,1062.0279166666685
p11,2071,940.5770833333354
p11,2072,1076.3220833333364
p11,2073,899.2483333333353
p11,2074,993.3966666666681
p11,2075,1097.4666666666694
p11,2076,1164.4375000000016
p11,2077,1155.6725000000024
p11,2078,902.5533333333351
p11,2079,1003.7695833333346
p11,2080,1015.5600000000019
p11,2081,1058.833333333335
p11,2082,914.9962500000014
p11,2083,1113.3420833333353
p11,2084,940.8941666666688
p11,2085,905.8095833333358
p11,2086,1085.4262500000016
p11,2087,996.4837500000019
p11,2088,1170.1516666666685
p11,2089,1025.955833333335
p11,2090,815.5333333333351
p11,2091,882.2187500000022
p11,2092,1043.2100000000012
p11,2093,941.1129166666692
p11,2094,1097.4425000000026
p11,2095,1110.426666666669
p11,2096,1040.1225000000022
p11,2097,1102.022500000003
p11,2098,990.9583333333353
p11,2099,876.6662500000023
