rb,Year,cdd
p23,2020,4051.4678078263705
p23,2021,3498.881099910704
p23,2022,4579.8959101191085
p23,2023,4347.230998610343
p23,2024,4389.483450159454
p23,2025,4648.919691193679
p23,2026,3890.306545107992
p23,2027,3710.2414848731632
p23,2028,4046.2508945526874
p23,2029,4414.256757404438
p23,2030,4174.261588723603
p23,2031,4069.6803425240505
p23,2032,3656.5272936137158
p23,2033,4494.966888782387
p23,2034,3907.3973990677177
p23,2035,4040.793396250293
p23,2036,4421.5946393685435
p23,2037,4103.077148034799
p23,2038,3833.1063864185912
p23,2039,3552.5405843423327
p23,2040,4066.382114220243
p23,2041,3858.417085639504
p23,2042,4198.315693929999
p23,2043,3901.055768236023
p23,2044,3622.4456825208786
p23,2045,3757.6394551065446
p23,2046,3678.1218678101695
p23,2047,3800.5717600459175
p23,2048,4352.220774161082
p23,2049,4282.434546379537
p23,2050,3908.895296115609
p23,2051,4204.063707615385
p23,2052,3417.113066054446
p23,2053,4216.423717811687
p23,2054,4134.244995035672
p23,2055,3645.020388854427
p23,2056,3557.6504562383125
p23,2057,3862.2783593449153
p23,2058,4160.099245037794
p23,2059,4589.202320297555
p23,2060,3635.677568593108
p23,2061,3130.873834728965
p23,2062,4182.400899699673
p23,2063,3917.792337950451
p23,2064,3988.571668970355
p23,2065,4284.159400447939
p23,2066,3563.963595295282
p23,2067,3392.8887192040243
p23,2068,3750.12811803388
p23,2069,4116.054206372078
p23,2070,3870.915534978121
p23,2071,3779.893814669166
p23,2072,3333.227029773046
p23,2073,4185.280003230852
p23,2074,3621.422487704484
p23,2075,3729.158981300854
p23,2076,4124.862850487484
p23,2077,3795.875724939075
p23,2078,3499.1819966399935
p23,2079,3223.601980558872
p23,2080,3692.0392119886237
p23,2081,3520.92707955677
p23,2082,3854.258555818558
p23,2083,3572.3074076135163
p23,2084,3297.775639577154
p23,2085,3464.2662972725057
p23,2086,3433.3071435016095
p23,2087,3554.2126026352826
p23,2088,4066.970048904976
p23,2089,4054.659219567533
p23,2090,3732.749490390784
p23,2091,4022.1754208087677
p23,2092,3241.479438101521
p23,2093,4036.2850316858494
p23,2094,3949.2339716560914
p23,2095,3476.8051235741805
p23,2096,3369.43424830097
p23,2097,3678.826758475633
p23,2098,3930.1307277414408
p23,2099,4321.710772791697
