rb,Year,cdd
p125,2020,3112.3344430989296
p125,2021,3112.3344430989296
p125,2022,3112.3344430989296
p125,2023,3112.3344430989296
p125,2024,3112.3344430989296
p125,2025,3112.3344430989296
p125,2026,3112.3344430989296
p125,2027,3112.3344430989296
p125,2028,3112.3344430989296
p125,2029,3112.3344430989296
p125,2030,3112.3344430989296
p125,2031,3112.3344430989296
p125,2032,3112.3344430989296
p125,2033,3112.3344430989296
p125,2034,3112.3344430989296
p125,2035,3112.3344430989296
p125,2036,3112.3344430989296
p125,2037,3112.3344430989296
p125,2038,3112.3344430989296
p125,2039,3112.3344430989296
p125,2040,3112.3344430989296
p125,2041,3112.3344430989296
p125,2042,3112.3344430989296
p125,2043,3112.3344430989296
p125,2044,3112.3344430989296
p125,2045,3112.3344430989296
p125,2046,3112.3344430989296
p125,2047,3112.3344430989296
p125,2048,3112.3344430989296
p125,2049,3112.3344430989296
p125,2050,3112.3344430989296
p125,2051,3112.3344430989296
p125,2052,3112.3344430989296
p125,2053,3112.3344430989296
p125,2054,3112.3344430989296
p125,2055,3112.3344430989296
p125,2056,3112.3344430989296
p125,2057,3112.3344430989296
p125,2058,3112.3344430989296
p125,2059,3112.3344430989296
p125,2060,3112.3344430989296
p125,2061,3112.3344430989296
p125,2062,3112.3344430989296
p125,2063,3112.3344430989296
p125,2064,3112.3344430989296
p125,2065,3112.3344430989296
p125,2066,3112.3344430989296
p125,2067,3112.3344430989296
p125,2068,3112.3344430989296
p125,2069,3112.3344430989296
p125,2070,3112.3344430989296
p125,2071,3112.3344430989296
p125,2072,3112.3344430989296
p125,2073,3112.3344430989296
p125,2074,3112.3344430989296
p125,2075,3112.3344430989296
p125,2076,3112.3344430989296
p125,2077,3112.3344430989296
p125,2078,3112.3344430989296
p125,2079,3112.3344430989296
p125,2080,3112.3344430989296
p125,2081,3112.3344430989296
p125,2082,3112.3344430989296
p125,2083,3112.3344430989296
p125,2084,3112.3344430989296
p125,2085,3112.3344430989296
p125,2086,3112.3344430989296
p125,2087,3112.3344430989296
p125,2088,3112.3344430989296
p125,2089,3112.3344430989296
p125,2090,3112.3344430989296
p125,2091,3112.3344430989296
p125,2092,3112.3344430989296
p125,2093,3112.3344430989296
p125,2094,3112.3344430989296
p125,2095,3112.3344430989296
p125,2096,3112.3344430989296
p125,2097,3112.3344430989296
p125,2098,3112.3344430989296
p125,2099,3112.3344430989296
