rb,Year,cdd
p64,2020,906.514515879429
p64,2021,794.1541449970968
p64,2022,910.841622426561
p64,2023,1048.2984587293604
p64,2024,785.7076114746701
p64,2025,1011.05099228629
p64,2026,732.8214217587044
p64,2027,867.5647525132986
p64,2028,862.2137363903806
p64,2029,1025.7474434740193
p64,2030,621.6422243286243
p64,2031,800.2437578353099
p64,2032,761.6096742440441
p64,2033,941.7756281741299
p64,2034,801.3627322598494
p64,2035,830.4861063049773
p64,2036,962.5890936155594
p64,2037,1046.3317891656668
p64,2038,787.5363578664567
p64,2039,628.1979865693538
p64,2040,858.6540434179216
p64,2041,917.7042594671154
p64,2042,955.6223022918398
p64,2043,867.9417913793271
p64,2044,796.953978407839
p64,2045,772.4355777408542
p64,2046,612.4008192285459
p64,2047,868.4171378525974
p64,2048,779.9742557649935
p64,2049,839.086636941909
p64,2050,1009.0292976988775
p64,2051,856.4889917619169
p64,2052,599.452372345906
p64,2053,951.2197076821135
p64,2054,1024.0917802448578
p64,2055,911.4135464116374
p64,2056,684.1111386033157
p64,2057,592.6476150975147
p64,2058,967.4432193692894
p64,2059,940.8070342811423
p64,2060,719.973919703334
p64,2061,633.3313105064034
p64,2062,753.7329941600881
p64,2063,882.9144756818471
p64,2064,640.5854228398092
p64,2065,837.9849097602935
p64,2066,573.5412139201225
p64,2067,694.6725165187022
p64,2068,707.849952539101
p64,2069,854.8940037197093
p64,2070,452.1052920192596
p64,2071,627.7402047807161
p64,2072,609.2327781819142
p64,2073,747.4131873596526
p64,2074,636.7296131860717
p64,2075,657.4844066887449
p64,2076,794.0420400463693
p64,2077,856.7673441395843
p64,2078,632.5393203821295
p64,2079,479.1767458023956
p64,2080,708.7920226212348
p64,2081,763.7245433450369
p64,2082,803.8356344054437
p64,2083,733.337525484119
p64,2084,668.5947500456808
p64,2085,633.1789981699582
p64,2086,493.21909489590354
p64,2087,742.1051791397603
p64,2088,659.3949783120779
p64,2089,706.0958703085574
p64,2090,869.9561359131136
p64,2091,733.9576373414832
p64,2092,502.0224739203852
p64,2093,816.1425131977132
p64,2094,871.4153475757653
p64,2095,781.8456081630379
p64,2096,589.4009503441765
p64,2097,503.09020696052914
p64,2098,838.5468668813495
p64,2099,843.6109010865571
