rb,Year,hdd
p105,2020,553.9159908986512
p105,2021,399.9532187222206
p105,2022,464.8126532587784
p105,2023,654.1981393152337
p105,2024,460.7053423267131
p105,2025,453.9826712772814
p105,2026,498.09177411335895
p105,2027,658.8352901519922
p105,2028,677.3193320503983
p105,2029,462.52989062039177
p105,2030,470.2021634133581
p105,2031,726.1358429223509
p105,2032,364.82549264769483
p105,2033,515.1973706401436
p105,2034,519.5086651331528
p105,2035,632.9785946958837
p105,2036,472.8382218541614
p105,2037,431.6996783830363
p105,2038,614.1683182144786
p105,2039,598.4062757425812
p105,2040,508.989518731833
p105,2041,544.4205652800451
p105,2042,653.9567322249002
p105,2043,446.71753456393816
p105,2044,455.8612905831952
p105,2045,671.9182040561058
p105,2046,507.61886578811107
p105,2047,684.6251914198868
p105,2048,501.2919353095237
p105,2049,399.19013326911676
p105,2050,756.4197789263635
p105,2051,665.3799096713738
p105,2052,716.6748908921431
p105,2053,574.7086399405687
p105,2054,493.3361422805756
p105,2055,531.5110036605895
p105,2056,676.2624571821734
p105,2057,556.4153985220314
p105,2058,712.9466055573255
p105,2059,598.7793140960512
p105,2060,834.921901022131
p105,2061,662.0532718255743
p105,2062,730.0781393203902
p105,2063,920.8546336855319
p105,2064,731.1897520345256
p105,2065,780.6319290177705
p105,2066,816.0826415088188
p105,2067,1011.0367631821229
p105,2068,1008.1223108459432
p105,2069,758.6319650791412
p105,2070,743.1598163903437
p105,2071,1072.2222330265583
p105,2072,609.135905906681
p105,2073,784.8639145751076
p105,2074,796.6355058668826
p105,2075,921.5704719458693
p105,2076,743.9080358325888
p105,2077,684.2976624226038
p105,2078,956.8027881368821
p105,2079,933.783499160643
p105,2080,873.0913487055088
p105,2081,928.3959357110834
p105,2082,1008.0315339530822
p105,2083,786.0998169891984
p105,2084,802.5431233325596
p105,2085,1047.9380749566922
p105,2086,836.2228851498061
p105,2087,1088.125253447954
p105,2088,873.572466512198
p105,2089,741.8785190188779
p105,2090,1134.7092128387999
p105,2091,1001.3571199604721
p105,2092,1096.0560038588148
p105,2093,922.8030152753538
p105,2094,861.2215681468194
p105,2095,955.3346839708486
p105,2096,1114.9729256946507
p105,2097,999.3595872110218
p105,2098,1125.8413298607516
p105,2099,994.0743515228355
