state,Year,hdd
Kansas,2020,1311.7529732619914
Kansas,2021,1132.111675220971
Kansas,2022,943.7090349520678
Kansas,2023,1119.5547952517863
Kansas,2024,1062.958151891848
Kansas,2025,1073.3346569901564
Kansas,2026,1113.3174026976883
Kansas,2027,1110.8933115174282
Kansas,2028,1198.7785618974494
Kansas,2029,1028.776059628321
Kansas,2030,1200.3278780153487
Kansas,2031,1233.45442423438
Kansas,2032,925.6244421998679
Kansas,2033,942.0510772549211
Kansas,2034,1319.9530039826705
Kansas,2035,957.6750368326561
Kansas,2036,1150.01319473604
Kansas,2037,1182.7514004544018
Kansas,2038,1356.2518097940078
Kansas,2039,1092.6585466237848
Kansas,2040,1400.5263198803468
Kansas,2041,1256.8271381015848
Kansas,2042,1316.683466680544
Kansas,2043,1163.267095495765
Kansas,2044,1106.6707809223087
Kansas,2045,1343.3555785214076
Kansas,2046,1360.9097704769665
Kansas,2047,1213.886590961371
Kansas,2048,1064.469111372116
Kansas,2049,1078.6579424790589
Kansas,2050,1339.385535383677
Kansas,2051,1447.0346932186185
Kansas,2052,1438.9159258362292
Kansas,2053,1230.206542092233
Kansas,2054,1234.612106830611
Kansas,2055,1144.1328344768954
Kansas,2056,1228.8038186334852
Kansas,2057,1121.5453596469551
Kansas,2058,1418.412325347188
Kansas,2059,1095.1933309896026
Kansas,2060,1623.0067127217249
Kansas,2061,1401.6423483349517
Kansas,2062,1220.3141613164237
Kansas,2063,1400.002942995562
Kansas,2064,1331.1216471157286
Kansas,2065,1341.86828320307
Kansas,2066,1436.6837242375118
Kansas,2067,1439.0402946099339
Kansas,2068,1460.7529843568875
Kansas,2069,1338.4129859083387
Kansas,2070,1495.3817214547362
Kansas,2071,1576.6415442531504
Kansas,2072,1229.418076989376
Kansas,2073,1235.0281153905507
Kansas,2074,1648.9108998015731
Kansas,2075,1253.19868245836
Kansas,2076,1478.3477774849173
Kansas,2077,1483.601201673429
Kansas,2078,1642.4873109601904
Kansas,2079,1395.2330628422992
Kansas,2080,1701.4157887814144
Kansas,2081,1544.5315442116698
Kansas,2082,1601.0852696388063
Kansas,2083,1454.0537894656627
Kansas,2084,1416.7872536860905
Kansas,2085,1620.1268839917923
Kansas,2086,1608.4086487013283
Kansas,2087,1505.1529909310757
Kansas,2088,1295.9167304621656
Kansas,2089,1291.7763797724676
Kansas,2090,1570.132212448896
Kansas,2091,1658.9714980702825
Kansas,2092,1643.0908731033487
Kansas,2093,1405.6283088656826
Kansas,2094,1434.1183787922964
Kansas,2095,1342.2400558504808
Kansas,2096,1450.445582876008
Kansas,2097,1305.256801770013
Kansas,2098,1588.135820612903
Kansas,2099,1302.5902035135423
