state,Year,Date
Kansas,2020,2020-01-31
Kansas,2021,2021-02-11
Kansas,2022,2022-01-10
Kansas,2022,2022-01-11
Kansas,2022,2022-02-06
Kansas,2023,2023-12-22
Kansas,2023,2023-12-24
Kansas,2023,2023-12-25
Kansas,2023,2023-12-29
Kansas,2023,2023-12-30
Kansas,2025,2025-01-12
Kansas,2025,2025-01-20
Kansas,2029,2029-12-22
Kansas,2029,2029-12-23
Kansas,2036,2036-01-19
Kansas,2036,2036-02-02
Kansas,2036,2036-02-03
Kansas,2041,2041-02-10
Kansas,2050,2050-01-09
Kansas,2054,2054-01-06
Kansas,2062,2062-01-10
Kansas,2063,2063-12-24
Kansas,2069,2069-12-22
Kansas,2069,2069-12-23
