rb,Year,hdd
p110,2020,818.8351843331827
p110,2021,687.9428956758388
p110,2022,659.9811506488418
p110,2023,742.7819626428009
p110,2024,665.4265714680745
p110,2025,684.7857615123692
p110,2026,806.7699217304594
p110,2027,856.5256967332546
p110,2028,841.4989391327827
p110,2029,693.3236592026383
p110,2030,759.1986846869976
p110,2031,890.6020832234665
p110,2032,611.5499072988284
p110,2033,814.1966134810665
p110,2034,669.7295733844862
p110,2035,809.707796021965
p110,2036,696.1839887422377
p110,2037,606.2293724058721
p110,2038,881.6713574076523
p110,2039,800.7043900065936
p110,2040,761.6939786062694
p110,2041,749.6427393157971
p110,2042,893.2003426520015
p110,2043,625.3808294030785
p110,2044,690.9479049585168
p110,2045,849.0999184792777
p110,2046,751.1012555281347
p110,2047,968.2062662470562
p110,2048,746.4474255410071
p110,2049,643.6037529609366
p110,2050,1012.3629388931643
p110,2051,861.942186113316
p110,2052,842.5349098356754
p110,2053,710.6792985731853
p110,2054,713.6175141780648
p110,2055,779.3300139994362
p110,2056,923.1605920948476
p110,2057,782.953762023979
p110,2058,990.3471181648365
p110,2059,939.321409687884
p110,2060,1053.752361468321
p110,2061,894.9108993333726
p110,2062,868.4387040340317
p110,2063,919.9933987713987
p110,2064,856.8633294941101
p110,2065,909.7258453483854
p110,2066,1033.524417644112
p110,2067,1065.336560557038
p110,2068,1044.1856302546585
p110,2069,853.7513722849584
p110,2070,935.1327572090333
p110,2071,1074.2873265011774
p110,2072,761.2679331545794
p110,2073,985.5688604175623
p110,2074,807.0125383555107
p110,2075,976.8099531525683
p110,2076,856.8443214602045
p110,2077,733.7024066536969
p110,2078,1057.0139205973462
p110,2079,1011.9972947266817
p110,2080,967.765389578716
p110,2081,940.4151561260383
p110,2082,1105.908819857191
p110,2083,788.816783985785
p110,2084,869.755617897175
p110,2085,1032.7862518066465
p110,2086,905.9063698871737
p110,2087,1189.1973628452379
p110,2088,907.2561273366562
p110,2089,766.3051261603937
p110,2090,1154.46373033884
p110,2091,1017.7149632126058
p110,2092,980.7536360170554
p110,2093,824.3043435427899
p110,2094,818.904245471754
p110,2095,917.4545901754473
p110,2096,1066.852089575459
p110,2097,916.2142951553592
p110,2098,1106.5914083314358
p110,2099,1092.6130411822476
