state,Year,hdd
Minnesota,2020,593.2428733076097
Minnesota,2021,507.18691293700357
Minnesota,2022,413.7780778266096
Minnesota,2023,686.246339275847
Minnesota,2024,503.52458696500037
Minnesota,2025,402.4024707308909
Minnesota,2026,438.69259731097503
Minnesota,2027,717.6183509009568
Minnesota,2028,901.1050091234891
Minnesota,2029,666.4394435901033
Minnesota,2030,556.9190821097852
Minnesota,2031,688.6198573149685
Minnesota,2032,285.1689511336194
Minnesota,2033,340.0702457386348
Minnesota,2034,540.7987703310736
Minnesota,2035,623.9117773490854
Minnesota,2036,555.9684601538012
Minnesota,2037,613.841154024941
Minnesota,2038,708.5101507025513
Minnesota,2039,622.8707479107239
Minnesota,2040,720.3742878220696
Minnesota,2041,682.6859094562006
Minnesota,2042,843.230311346777
Minnesota,2043,716.4487417506443
Minnesota,2044,507.5012368708676
Minnesota,2045,813.621278289862
Minnesota,2046,804.832493938176
Minnesota,2047,783.838004149609
Minnesota,2048,538.3209960346248
Minnesota,2049,467.8436760798086
Minnesota,2050,678.3077760603801
Minnesota,2051,685.9552785676642
Minnesota,2052,917.0486760155968
Minnesota,2053,711.1964952529058
Minnesota,2054,587.3174992208268
Minnesota,2055,711.5260237509729
Minnesota,2056,783.1652326410317
Minnesota,2057,636.059599702634
Minnesota,2058,897.3226818788478
Minnesota,2059,593.042669839587
Minnesota,2060,1167.6939616043355
Minnesota,2061,1026.4638006866992
Minnesota,2062,874.5621536628513
Minnesota,2063,1189.8663629791283
Minnesota,2064,1011.6884810287322
Minnesota,2065,901.4017472899076
Minnesota,2066,960.7806958158296
Minnesota,2067,1336.4820057720722
Minnesota,2068,1497.8378449070628
Minnesota,2069,1252.667795407833
Minnesota,2070,1151.5593504149294
Minnesota,2071,1240.2390600589592
Minnesota,2072,847.1934001153
Minnesota,2073,776.918066056661
Minnesota,2074,1158.123627708763
Minnesota,2075,1118.3818765037495
Minnesota,2076,1084.50090141505
Minnesota,2077,1205.8729530465966
Minnesota,2078,1320.6429300511447
Minnesota,2079,1200.761876170758
Minnesota,2080,1330.4870946355345
Minnesota,2081,1269.8065022937594
Minnesota,2082,1428.1351379417672
Minnesota,2083,1335.666354699446
Minnesota,2084,1134.0199233869885
Minnesota,2085,1516.665353397966
Minnesota,2086,1466.8574225308741
Minnesota,2087,1504.7387330899585
Minnesota,2088,1171.5265389179037
Minnesota,2089,1097.64393140777
Minnesota,2090,1360.750857668252
Minnesota,2091,1337.5102148776925
Minnesota,2092,1621.1348676535208
Minnesota,2093,1376.2335077290804
Minnesota,2094,1210.1925400292957
Minnesota,2095,1395.7623605619106
Minnesota,2096,1487.126557505651
Minnesota,2097,1331.9655470071154
Minnesota,2098,1590.9312911188786
Minnesota,2099,1182.0607134549145
