rb,Year,hdd
p112,2020,588.3164810216624
p112,2021,480.12921262050855
p112,2022,503.57493976156104
p112,2023,655.3199481792644
p112,2024,498.3359162480871
p112,2025,485.5581220273332
p112,2026,592.6244539761682
p112,2027,687.1772765350795
p112,2028,705.5814900728363
p112,2029,524.8029251245595
p112,2030,515.9156949949227
p112,2031,805.3479364355618
p112,2032,442.6789264675841
p112,2033,615.4278502213849
p112,2034,550.8317739944301
p112,2035,657.3452976836976
p112,2036,546.960105728351
p112,2037,455.61210683236993
p112,2038,680.9126495673248
p112,2039,681.6183051791681
p112,2040,542.7746738478688
p112,2041,588.2034500808729
p112,2042,729.8842686711513
p112,2043,481.15837874672604
p112,2044,508.7550119251099
p112,2045,761.8911656150931
p112,2046,586.2807071366678
p112,2047,752.1365050014779
p112,2048,557.6476418857326
p112,2049,478.4348187102334
p112,2050,811.8518842876156
p112,2051,732.3283265895716
p112,2052,804.2835674132411
p112,2053,628.2662869207077
p112,2054,569.8775151341357
p112,2055,646.986753947045
p112,2056,778.7788095365885
p112,2057,655.0124323405626
p112,2058,849.081900310606
p112,2059,733.7048529544649
p112,2060,872.0407525592911
p112,2061,735.3396338994571
p112,2062,832.7559955714659
p112,2063,950.4616556205385
p112,2064,778.6554024105567
p112,2065,810.3324972775727
p112,2066,933.3082651032917
p112,2067,1029.8717039184535
p112,2068,1046.0947262092063
p112,2069,815.662847755867
p112,2070,808.4413312600036
p112,2071,1157.8167029867827
p112,2072,734.6944241584222
p112,2073,902.7452259861607
p112,2074,877.0493331527774
p112,2075,968.0889364015641
p112,2076,833.1929955234029
p112,2077,732.9022912753135
p112,2078,1062.2837156990086
p112,2079,1104.0563631579241
p112,2080,950.7013271896643
p112,2081,1027.4584780213988
p112,2082,1138.5753767265019
p112,2083,825.1590967791248
p112,2084,867.4889146197073
p112,2085,1185.2579065035493
p112,2086,912.6678569732485
p112,2087,1209.8385512859732
p112,2088,963.396644601685
p112,2089,868.0210296930468
p112,2090,1242.8502810160962
p112,2091,1107.4488218013703
p112,2092,1239.2988631987844
p112,2093,1019.9560681209255
p112,2094,986.1913887558146
p112,2095,1098.8177968770465
p112,2096,1252.0024038165238
p112,2097,1148.005418290449
p112,2098,1256.1917401708192
p112,2099,1169.2430637466575
