state,Year,Date
Ohio,2021,2021-01-12
Ohio,2022,2022-01-10
Ohio,2022,2022-01-11
Ohio,2022,2022-01-16
Ohio,2022,2022-01-17
Ohio,2022,2022-02-10
Ohio,2023,2023-12-24
Ohio,2023,2023-12-25
Ohio,2023,2023-12-30
Ohio,2024,2024-01-21
Ohio,2025,2025-01-20
Ohio,2025,2025-01-21
Ohio,2029,2029-12-22
Ohio,2029,2029-12-23
Ohio,2029,2029-12-24
Ohio,2034,2034-01-16
Ohio,2034,2034-01-18
Ohio,2034,2034-01-19
Ohio,2034,2034-01-21
Ohio,2039,2039-01-05
Ohio,2039,2039-01-10
Ohio,2039,2039-01-11
Ohio,2044,2044-12-25
Ohio,2049,2049-01-16
Ohio,2049,2049-01-31
Ohio,2054,2054-01-07
Ohio,2054,2054-01-26
Ohio,2054,2054-01-28
Ohio,2054,2054-01-29
Ohio,2054,2054-02-07
Ohio,2055,2055-02-20
Ohio,2055,2055-02-23
Ohio,2059,2059-01-31
Ohio,2062,2062-01-17
Ohio,2064,2064-01-21
Ohio,2065,2065-01-20
Ohio,2065,2065-01-21
Ohio,2069,2069-12-22
Ohio,2069,2069-12-23
Ohio,2074,2074-01-18
Ohio,2074,2074-01-19
Ohio,2084,2084-12-25
Ohio,2094,2094-01-07
Ohio,2094,2094-01-28
Ohio,2094,2094-01-29
Ohio,2095,2095-02-20
