state,Year,hdd
Indiana,2020,740.1293320745225
Indiana,2021,614.898248551206
Indiana,2022,640.1828752559651
Indiana,2023,807.0440274338475
Indiana,2024,676.1058072068159
Indiana,2025,638.1023452128088
Indiana,2026,746.2452945901099
Indiana,2027,875.7744512995265
Indiana,2028,873.7447476723459
Indiana,2029,668.1691253948079
Indiana,2030,665.870860694457
Indiana,2031,969.7330888367447
Indiana,2032,571.7047726441288
Indiana,2033,724.4917309527833
Indiana,2034,707.4612156423777
Indiana,2035,828.4002217415668
Indiana,2036,694.0298967083993
Indiana,2037,635.9006461953352
Indiana,2038,919.3271903775203
Indiana,2039,828.8578762675065
Indiana,2040,782.0567092004255
Indiana,2041,856.5397502898372
Indiana,2042,946.6804203507158
Indiana,2043,722.9301879462782
Indiana,2044,737.3558296677968
Indiana,2045,985.2164189822379
Indiana,2046,773.9069257294842
Indiana,2047,1029.0600544495655
Indiana,2048,811.9921774471804
Indiana,2049,716.5209914835845
Indiana,2050,1110.3643907943576
Indiana,2051,969.1631116322403
Indiana,2052,1054.9564847000477
Indiana,2053,870.8258135720816
Indiana,2054,841.037153560394
Indiana,2055,900.7053499235615
Indiana,2056,1041.510719403252
Indiana,2057,934.6282969286357
Indiana,2058,1164.859008923057
Indiana,2059,976.0362820832091
Indiana,2060,1336.1737584232412
Indiana,2061,1150.8999357680336
Indiana,2062,1244.1702604547802
Indiana,2063,1294.8000694289804
Indiana,2064,1173.7526602471664
Indiana,2065,1234.3404736431296
Indiana,2066,1314.3779359531095
Indiana,2067,1483.183694676788
Indiana,2068,1446.7425336956048
Indiana,2069,1215.1544203416909
Indiana,2070,1206.9219143129314
Indiana,2071,1587.6619193218596
Indiana,2072,1091.8508001057535
Indiana,2073,1269.7577015952506
Indiana,2074,1256.1606787707608
Indiana,2075,1390.7504758277237
Indiana,2076,1222.9860874856945
Indiana,2077,1139.052001781237
Indiana,2078,1577.75823442587
Indiana,2079,1481.8144685234763
Indiana,2080,1527.531645490517
Indiana,2081,1543.0249465522927
Indiana,2082,1561.9098635709693
Indiana,2083,1336.391027073563
Indiana,2084,1406.860722340541
Indiana,2085,1667.0242839317789
Indiana,2086,1423.6735255710223
Indiana,2087,1743.5279854898004
Indiana,2088,1489.0406179455208
Indiana,2089,1338.7910091752144
Indiana,2090,1810.6547153809533
Indiana,2091,1625.5157486892967
Indiana,2092,1734.1007546930882
Indiana,2093,1517.274611845898
Indiana,2094,1510.7498340811594
Indiana,2095,1612.9942680502236
Indiana,2096,1789.4010444498945
Indiana,2097,1755.8328052266277
Indiana,2098,1836.1921762829093
Indiana,2099,1652.8657490700468
