rb,Year,cdd
p127,2020,3646.4780776047396
p127,2021,3497.372033999724
p127,2022,3469.784680123403
p127,2023,3296.742862325901
p127,2024,3356.383394782297
p127,2025,3302.788887847547
p127,2026,3336.0762978306557
p127,2027,3385.712628659813
p127,2028,3489.695081648313
p127,2029,3511.2227485808035
p127,2030,2961.4416684599696
p127,2031,2993.971913233183
p127,2032,3387.078136196858
p127,2033,3419.589622936638
p127,2034,3467.192779560841
p127,2035,3306.1365535825626
p127,2036,3506.5049078486427
p127,2037,3402.764374770525
p127,2038,2867.785449670236
p127,2039,3133.8833262124404
p127,2040,3411.605160735531
p127,2041,3130.926929848891
p127,2042,3145.6648541749473
p127,2043,3576.897825635646
p127,2044,3349.9028916313932
p127,2045,3395.357520549357
p127,2046,2968.73815008801
p127,2047,3277.1838916639886
p127,2048,3270.624224238837
p127,2049,3359.3451444140615
p127,2050,3153.1899036649083
p127,2051,3168.4296662265133
p127,2052,2852.2098579910917
p127,2053,3348.866830215497
p127,2054,3526.4002636867926
p127,2055,3363.893877255089
p127,2056,3134.1032818309773
p127,2057,3089.176439188875
p127,2058,3284.881013674585
p127,2059,3286.1601409584073
p127,2060,3128.1985906156565
p127,2061,2978.3888226198196
p127,2062,2968.169803683254
p127,2063,2828.4222068016393
p127,2064,2865.0346511991506
p127,2065,2814.9521923522343
p127,2066,2840.9717462004446
p127,2067,2864.067219294459
p127,2068,3016.3759466905503
p127,2069,3037.726493584896
p127,2070,2484.9436034919213
p127,2071,2563.508101642616
p127,2072,2894.9209636638743
p127,2073,2893.0357689775356
p127,2074,2930.1332254088575
p127,2075,2819.224620574921
p127,2076,2988.5783985071967
p127,2077,2881.0073477805686
p127,2078,2381.9419982131053
p127,2079,2648.3254221338107
p127,2080,2901.848685314174
p127,2081,2696.6784303353515
p127,2082,2711.7657329006524
p127,2083,3108.749525020319
p127,2084,2914.359061714332
p127,2085,2980.0928597653283
p127,2086,2561.393618997321
p127,2087,2892.288228110137
p127,2088,2830.675327637917
p127,2089,2916.065002942565
p127,2090,2752.114532672614
p127,2091,2733.8192526144867
p127,2092,2456.0056432291362
p127,2093,2913.316423047164
p127,2094,3056.561912653534
p127,2095,2941.831641095206
p127,2096,2758.3575429706207
p127,2097,2710.1475602288015
p127,2098,2877.8792619413066
p127,2099,2889.595284105877
