rb,Year,hdd
p24,2020,403.99025030830575
p24,2021,393.8700463834753
p24,2022,350.2016099313494
p24,2023,411.5610394073131
p24,2024,390.0126169639396
p24,2025,402.5590776081286
p24,2026,371.83715128015456
p24,2027,385.11368968021856
p24,2028,538.1348624850066
p24,2029,421.6387374323668
p24,2030,469.5252091766842
p24,2031,449.7151209455353
p24,2032,320.12549162145314
p24,2033,266.4289548599292
p24,2034,573.89682230413
p24,2035,472.13498426502264
p24,2036,529.9468415260877
p24,2037,473.12193653663695
p24,2038,537.9371932844443
p24,2039,450.509497029279
p24,2040,622.8058561437865
p24,2041,666.2646925500012
p24,2042,621.8604419108805
p24,2043,614.6132207786882
p24,2044,397.2718021154263
p24,2045,572.167558315457
p24,2046,645.522615862723
p24,2047,685.7306537549409
p24,2048,517.9969860785667
p24,2049,445.6055759493853
p24,2050,533.2860995864125
p24,2051,612.712969086268
p24,2052,740.514786945822
p24,2053,696.6312106555027
p24,2054,492.30793081848145
p24,2055,586.236059675007
p24,2056,624.0309130167618
p24,2057,610.9691385836051
p24,2058,664.3527592460113
p24,2059,603.3139716952962
p24,2060,829.7531421339778
p24,2061,813.4031586124692
p24,2062,692.0092926496702
p24,2063,785.3635237198514
p24,2064,781.2192173991273
p24,2065,792.3076516456202
p24,2066,752.2163983359329
p24,2067,809.2602285759474
p24,2068,985.4407056781935
p24,2069,845.8851341582402
p24,2070,912.7722089691772
p24,2071,908.6269628479399
p24,2072,757.3434034597683
p24,2073,636.7540091036439
p24,2074,1070.4272421055896
p24,2075,862.2297403389755
p24,2076,989.1552510001586
p24,2077,944.9380289429217
p24,2078,996.491772395994
p24,2079,879.5399701015656
p24,2080,1095.075903466517
p24,2081,1187.7311454756616
p24,2082,1099.210462215469
p24,2083,1102.4202212658975
p24,2084,859.8042461649552
p24,2085,1050.7789948469895
p24,2086,1155.2019664797465
p24,2087,1198.371317298625
p24,2088,970.9871383542816
p24,2089,905.639584643262
p24,2090,1033.9630685434518
p24,2091,1083.3051533615753
p24,2092,1290.8564095838997
p24,2093,1205.3841345079684
p24,2094,1032.1748368436104
p24,2095,1125.3109712117146
p24,2096,1172.8298294332194
p24,2097,1104.5630420475122
p24,2098,1245.683857799565
p24,2099,1095.1972455645237
