rb,Year,cdd
p51,2020,2457.717300288405
p51,2021,2457.717300288405
p51,2022,2457.717300288405
p51,2023,2457.717300288405
p51,2024,2457.717300288405
p51,2025,2457.717300288405
p51,2026,2457.717300288405
p51,2027,2457.717300288405
p51,2028,2457.717300288405
p51,2029,2457.717300288405
p51,2030,2457.717300288405
p51,2031,2457.717300288405
p51,2032,2457.717300288405
p51,2033,2457.717300288405
p51,2034,2457.717300288405
p51,2035,2457.717300288405
p51,2036,2457.717300288405
p51,2037,2457.717300288405
p51,2038,2457.717300288405
p51,2039,2457.717300288405
p51,2040,2457.717300288405
p51,2041,2457.717300288405
p51,2042,2457.717300288405
p51,2043,2457.717300288405
p51,2044,2457.717300288405
p51,2045,2457.717300288405
p51,2046,2457.717300288405
p51,2047,2457.717300288405
p51,2048,2457.717300288405
p51,2049,2457.717300288405
p51,2050,2457.717300288405
p51,2051,2457.717300288405
p51,2052,2457.717300288405
p51,2053,2457.717300288405
p51,2054,2457.717300288405
p51,2055,2457.717300288405
p51,2056,2457.717300288405
p51,2057,2457.717300288405
p51,2058,2457.717300288405
p51,2059,2457.717300288405
p51,2060,2457.717300288405
p51,2061,2457.717300288405
p51,2062,2457.717300288405
p51,2063,2457.717300288405
p51,2064,2457.717300288405
p51,2065,2457.717300288405
p51,2066,2457.717300288405
p51,2067,2457.717300288405
p51,2068,2457.717300288405
p51,2069,2457.717300288405
p51,2070,2457.717300288405
p51,2071,2457.717300288405
p51,2072,2457.717300288405
p51,2073,2457.717300288405
p51,2074,2457.717300288405
p51,2075,2457.717300288405
p51,2076,2457.717300288405
p51,2077,2457.717300288405
p51,2078,2457.717300288405
p51,2079,2457.717300288405
p51,2080,2457.717300288405
p51,2081,2457.717300288405
p51,2082,2457.717300288405
p51,2083,2457.717300288405
p51,2084,2457.717300288405
p51,2085,2457.717300288405
p51,2086,2457.717300288405
p51,2087,2457.717300288405
p51,2088,2457.717300288405
p51,2089,2457.717300288405
p51,2090,2457.717300288405
p51,2091,2457.717300288405
p51,2092,2457.717300288405
p51,2093,2457.717300288405
p51,2094,2457.717300288405
p51,2095,2457.717300288405
p51,2096,2457.717300288405
p51,2097,2457.717300288405
p51,2098,2457.717300288405
p51,2099,2457.717300288405
