state,Year,cdd
Indiana,2020,3444.612291976321
Indiana,2021,3256.877530827586
Indiana,2022,3276.092122116277
Indiana,2023,3155.128298024224
Indiana,2024,3265.681296052204
Indiana,2025,3220.942342245965
Indiana,2026,3024.4112498427667
Indiana,2027,2883.9685859536166
Indiana,2028,3327.411619363134
Indiana,2029,3376.006670472344
Indiana,2030,2726.9594247453115
Indiana,2031,2799.187300826471
Indiana,2032,2895.9396344168736
Indiana,2033,3158.553534798759
Indiana,2034,3085.5023190505635
Indiana,2035,3151.0228789101598
Indiana,2036,3309.332398717236
Indiana,2037,3231.06307218702
Indiana,2038,2474.78169600655
Indiana,2039,2816.259251329121
Indiana,2040,2990.594017973861
Indiana,2041,2803.3384558260827
Indiana,2042,2993.8755948307835
Indiana,2043,3055.6426165378625
Indiana,2044,2955.637036952804
Indiana,2045,2934.3645498983933
Indiana,2046,2672.2503287149625
Indiana,2047,2877.23765371415
Indiana,2048,3204.4966487516576
Indiana,2049,3099.8897482747307
Indiana,2050,3028.1120888046526
Indiana,2051,2995.0242108401867
Indiana,2052,2563.1334801210432
Indiana,2053,3261.0930418982025
Indiana,2054,3627.3204167859835
Indiana,2055,3038.1594845798036
Indiana,2056,2820.4485169341915
Indiana,2057,2669.8270452471024
Indiana,2058,3175.3470144095154
Indiana,2059,3090.4509267576436
Indiana,2060,2998.4611534896626
Indiana,2061,2761.1944614420545
Indiana,2062,2811.545812613933
Indiana,2063,2743.9364309260986
Indiana,2064,2836.9512123164423
Indiana,2065,2791.949994958719
Indiana,2066,2603.6099634518882
Indiana,2067,2461.3544381469123
Indiana,2068,2902.9342380570133
Indiana,2069,2940.5093311038545
Indiana,2070,2308.5380937166337
Indiana,2071,2432.616885207659
Indiana,2072,2484.941670594283
Indiana,2073,2718.1058817945136
Indiana,2074,2683.615603752649
Indiana,2075,2717.76215493995
Indiana,2076,2898.713196155238
Indiana,2077,2794.6599649694667
Indiana,2078,2136.9072586917746
Indiana,2079,2462.579708386289
Indiana,2080,2634.0806423559056
Indiana,2081,2467.320081712898
Indiana,2082,2675.607065365177
Indiana,2083,2695.8090688639945
Indiana,2084,2637.088685775031
Indiana,2085,2647.53222636271
Indiana,2086,2362.806899461511
Indiana,2087,2610.4773078454127
Indiana,2088,2895.9046444947794
Indiana,2089,2788.126865985369
Indiana,2090,2697.47907557006
Indiana,2091,2674.924661730096
Indiana,2092,2291.6050445772803
Indiana,2093,2939.2911570619203
Indiana,2094,3282.4559592758987
Indiana,2095,2703.236702257004
Indiana,2096,2547.5190287250743
Indiana,2097,2419.1612917667608
Indiana,2098,2909.9185856258905
Indiana,2099,2839.604598094248
