state,Year,cdd
Ohio,2020,3675.099596687989
Ohio,2021,3558.543621388885
Ohio,2022,3364.0844152959935
Ohio,2023,3303.3831382618164
Ohio,2024,3421.917509552375
Ohio,2025,3360.564897425534
Ohio,2026,3235.8860537033324
Ohio,2027,3147.6527354201853
Ohio,2028,3471.593705570325
Ohio,2029,3534.8483999608457
Ohio,2030,2875.3358441042005
Ohio,2031,2950.289905094583
Ohio,2032,3189.1996207618026
Ohio,2033,3348.620492656635
Ohio,2034,3375.243663235703
Ohio,2035,3385.3725529140847
Ohio,2036,3491.615019039939
Ohio,2037,3358.8112037756873
Ohio,2038,2682.71089243241
Ohio,2039,3085.557175285863
Ohio,2040,3243.675415495763
Ohio,2041,3031.250999304364
Ohio,2042,3166.1245163938165
Ohio,2043,3386.3122598638665
Ohio,2044,3197.4380258697283
Ohio,2045,3225.6955643288825
Ohio,2046,2912.869709707943
Ohio,2047,3088.0595935192673
Ohio,2048,3369.3983008668233
Ohio,2049,3291.5762153536302
Ohio,2050,3232.8819400672646
Ohio,2051,3092.7553488952935
Ohio,2052,2709.77329244574
Ohio,2053,3295.4864005233017
Ohio,2054,3621.1028566157634
Ohio,2055,3143.1864447743505
Ohio,2056,2930.7881623135113
Ohio,2057,2788.9665981779854
Ohio,2058,3192.9464629011472
Ohio,2059,3066.396976460709
Ohio,2060,3183.688381546962
Ohio,2061,3077.801893886453
Ohio,2062,2895.718683324281
Ohio,2063,2867.9114149973325
Ohio,2064,2947.2222781910486
Ohio,2065,2914.980154915377
Ohio,2066,2805.8209357236988
Ohio,2067,2706.410202988902
Ohio,2068,3010.430074550065
Ohio,2069,3087.346072559714
Ohio,2070,2452.6461762799045
Ohio,2071,2566.179777919812
Ohio,2072,2719.2615771013807
Ohio,2073,2862.660752745255
Ohio,2074,2857.415199946404
Ohio,2075,2896.5033951260134
Ohio,2076,3012.428106614555
Ohio,2077,2863.1099603519633
Ohio,2078,2240.9482936875474
Ohio,2079,2570.5097667010377
Ohio,2080,2700.8965496315295
Ohio,2081,2536.7676569765163
Ohio,2082,2691.4862979238706
Ohio,2083,2835.280752959575
Ohio,2084,2701.5883927285367
Ohio,2085,2719.7987482131025
Ohio,2086,2419.7179606241352
Ohio,2087,2624.1653195914896
Ohio,2088,2841.2160103475953
Ohio,2089,2766.055468645681
Ohio,2090,2718.177790451462
Ohio,2091,2623.993468341441
Ohio,2092,2272.5766121150077
Ohio,2093,2777.627515870173
Ohio,2094,3101.2380791874693
Ohio,2095,2654.443850903823
Ohio,2096,2458.8663856016333
Ohio,2097,2304.5196393731976
Ohio,2098,2747.5168873228367
Ohio,2099,2578.2605454348623
