rb,Year,hdd
p58,2020,1753.4158512392062
p58,2021,1785.0559560486276
p58,2022,1776.1076799718717
p58,2023,1515.6300762799156
p58,2024,1694.6535950123587
p58,2025,1820.4131503251538
p58,2026,1840.449037782363
p58,2027,1646.2115240844764
p58,2028,1659.284884990347
p58,2029,1705.6656454270371
p58,2030,1898.0219257455183
p58,2031,1827.2120482750888
p58,2032,1686.507242329797
p58,2033,1736.7562178075254
p58,2034,1725.5936803541692
p58,2035,1851.4922818055225
p58,2036,1756.4026380899659
p58,2037,1678.5394988229707
p58,2038,1967.094276905048
p58,2039,1860.4591452860968
p58,2040,1937.393086131342
p58,2041,1636.3166402999245
p58,2042,1847.1928429743377
p58,2043,1722.514109600831
p58,2044,1798.2844149067073
p58,2045,1856.2782374158098
p58,2046,1917.5756555914809
p58,2047,1833.1084276398433
p58,2048,1749.6986998926823
p58,2049,1822.4883085567053
p58,2050,1934.457541618891
p58,2051,1989.2225028027883
p58,2052,1840.6644687515434
p58,2053,1705.5275363097214
p58,2054,1656.9453446881726
p58,2055,1909.0010476505938
p58,2056,1850.4115640495243
p58,2057,1792.9446616227874
p58,2058,1952.0987140295322
p58,2059,1845.9382091720095
p58,2060,2111.178513535846
p58,2061,2125.719210684429
p58,2062,2139.881787891835
p58,2063,1817.9820480582766
p58,2064,2059.2358895715765
p58,2065,2186.5952709885837
p58,2066,2208.1176216473586
p58,2067,1988.8954333086294
p58,2068,1994.011832814277
p58,2069,2028.18932978873
p58,2070,2219.1593039145137
p58,2071,2159.7309122380716
p58,2072,2020.7306237645316
p58,2073,2028.2761833994682
p58,2074,2080.939913812981
p58,2075,2165.8869765989507
p58,2076,2068.732492234998
p58,2077,1994.2691348474373
p58,2078,2294.343919558655
p58,2079,2197.3451076632236
p58,2080,2249.121877409014
p58,2081,1967.874067874876
p58,2082,2154.9337826374917
p58,2083,2048.2112330511973
p58,2084,2129.6514647293443
p58,2085,2152.6254842609405
p58,2086,2213.441286612177
p58,2087,2136.7079698513376
p58,2088,2035.9340532106912
p58,2089,2089.9338746899075
p58,2090,2178.184206460721
p58,2091,2227.7831082156954
p58,2092,2114.229137276688
p58,2093,1937.8392761234174
p58,2094,1881.0881827717953
p58,2095,2184.8584188968807
p58,2096,2100.403642960819
p58,2097,2046.065445115777
p58,2098,2194.2187241268375
p58,2099,2031.6249248808508
