rb,Year,cdd
p118,2020,2749.6646433341903
p118,2021,2789.6328765416993
p118,2022,2536.3758369950174
p118,2023,2738.696010328075
p118,2024,2542.8207435909976
p118,2025,2526.030330631775
p118,2026,2460.149347549928
p118,2027,2624.892263690014
p118,2028,2725.795988634876
p118,2029,2698.7692063646796
p118,2030,2079.7602103462286
p118,2031,2251.279812134938
p118,2032,2516.6434816516216
p118,2033,2617.0178328607067
p118,2034,2472.2643470438043
p118,2035,2582.9167607062877
p118,2036,2772.814271542364
p118,2037,2606.1545427903548
p118,2038,2130.773089175908
p118,2039,2317.2460957126186
p118,2040,2547.7063072697747
p118,2041,2343.7442515641765
p118,2042,2468.1329864057434
p118,2043,2629.512029401055
p118,2044,2460.371249921753
p118,2045,2523.581649794193
p118,2046,2305.102607904405
p118,2047,2352.1361780495045
p118,2048,2515.535945743175
p118,2049,2562.1581650168127
p118,2050,2698.6766060840737
p118,2051,2358.039330158224
p118,2052,2117.389216243774
p118,2053,2664.406993101475
p118,2054,2791.823030823079
p118,2055,2425.6154784239075
p118,2056,2366.9374710343095
p118,2057,2194.141432706828
p118,2058,2526.0360449533496
p118,2059,2267.4360872433635
p118,2060,2453.4584518367838
p118,2061,2472.2107417023726
p118,2062,2253.5170457125937
p118,2063,2464.875344958516
p118,2064,2251.433869514074
p118,2065,2228.283172491068
p118,2066,2170.1198350883724
p118,2067,2338.7636953946944
p118,2068,2407.9303627592753
p118,2069,2400.3256699078875
p118,2070,1825.3442802001753
p118,2071,1997.0041546958048
p118,2072,2239.7959903852498
p118,2073,2350.5029305749113
p118,2074,2199.7234412812904
p118,2075,2334.2504023184583
p118,2076,2522.1130459978094
p118,2077,2345.720320111535
p118,2078,1860.2696496702429
p118,2079,2053.760927404438
p118,2080,2281.2451622633507
p118,2081,2107.6697013260373
p118,2082,2236.542270444406
p118,2083,2389.5571650976026
p118,2084,2268.6692953197366
p118,2085,2306.089785570311
p118,2086,2086.1506466315773
p118,2087,2150.2371823155545
p118,2088,2324.166741254874
p118,2089,2401.0966580384543
p118,2090,2543.5360741745617
p118,2091,2207.1414276413134
p118,2092,1983.3945336393115
p118,2093,2518.1088697183945
p118,2094,2652.306111407423
p118,2095,2276.534267839794
p118,2096,2232.565032609131
p118,2097,2042.8844016515277
p118,2098,2388.3455340813766
p118,2099,2093.054633201691
