rb,Year,hdd
p108,2020,1204.4443937839717
p108,2021,1015.7947868351359
p108,2022,1066.1137560599684
p108,2023,1051.711702357049
p108,2024,1011.2544433575626
p108,2025,1031.251082766615
p108,2026,1190.886268714164
p108,2027,1238.3051544332416
p108,2028,1229.497104597041
p108,2029,1020.8318930570767
p108,2030,1110.4515170218629
p108,2031,1229.966980384896
p108,2032,908.368245557919
p108,2033,1108.3110409041108
p108,2034,946.1725819147773
p108,2035,1171.8537728313129
p108,2036,1039.3484198315023
p108,2037,910.947445326644
p108,2038,1301.3807207843897
p108,2039,1217.6988162680182
p108,2040,1216.6114572297024
p108,2041,1197.7527424848017
p108,2042,1260.3037035477253
p108,2043,1009.7501335652089
p108,2044,1114.9203850814783
p108,2045,1230.3157665759722
p108,2046,1179.9606529068442
p108,2047,1455.3096720389576
p108,2048,1131.86501196236
p108,2049,1012.0367989245547
p108,2050,1413.3679376900081
p108,2051,1294.9213983117056
p108,2052,1356.4952230555289
p108,2053,1092.036341495767
p108,2054,1079.097682397839
p108,2055,1109.7809203158724
p108,2056,1312.135236458198
p108,2057,1144.8412375769017
p108,2058,1410.7479817370145
p108,2059,1216.9475824700692
p108,2060,1621.6985816148995
p108,2061,1398.1875214363881
p108,2062,1477.7329966474967
p108,2063,1398.544393736784
p108,2064,1321.4618275062123
p108,2065,1436.8094610525056
p108,2066,1630.959342382308
p108,2067,1645.9489211330604
p108,2068,1527.581727670968
p108,2069,1294.2624155657995
p108,2070,1487.0742180010225
p108,2071,1533.0159682164613
p108,2072,1210.940591178568
p108,2073,1472.3757829675064
p108,2074,1265.5816820651326
p108,2075,1499.4131004300298
p108,2076,1375.2418917318282
p108,2077,1152.9647628185498
p108,2078,1658.0802959743487
p108,2079,1595.6810704680597
p108,2080,1606.2321546771054
p108,2081,1566.2148524799354
p108,2082,1588.6526865053247
p108,2083,1315.342797355314
p108,2084,1414.9863919775864
p108,2085,1491.4024074235267
p108,2086,1497.6778565017594
p108,2087,1758.705963983211
p108,2088,1373.797322807441
p108,2089,1216.2619653504444
p108,2090,1694.5270896746547
p108,2091,1518.5710940044196
p108,2092,1564.2340644649694
p108,2093,1254.2978072324192
p108,2094,1254.645344492304
p108,2095,1313.5282509732629
p108,2096,1520.7462068752911
p108,2097,1324.5450652359682
p108,2098,1595.243393652482
p108,2099,1382.5719776782755
