state,Year,Date
Connecticut,2020,2020-06-27
Connecticut,2020,2020-07-17
Connecticut,2020,2020-07-20
Connecticut,2020,2020-07-21
Connecticut,2020,2020-07-22
Connecticut,2020,2020-08-02
Connecticut,2020,2020-08-08
Connecticut,2020,2020-08-09
Connecticut,2020,2020-08-27
Connecticut,2020,2020-09-02
Connecticut,2021,2021-07-07
Connecticut,2021,2021-07-08
Connecticut,2021,2021-07-09
Connecticut,2021,2021-07-11
Connecticut,2021,2021-07-21
Connecticut,2022,2022-07-18
Connecticut,2023,2023-07-04
Connecticut,2023,2023-07-15
Connecticut,2023,2023-07-16
Connecticut,2023,2023-08-08
Connecticut,2023,2023-08-20
Connecticut,2023,2023-09-06
Connecticut,2023,2023-09-07
Connecticut,2023,2023-09-11
Connecticut,2024,2024-06-08
Connecticut,2024,2024-06-09
Connecticut,2024,2024-06-10
Connecticut,2024,2024-06-11
Connecticut,2024,2024-06-13
Connecticut,2024,2024-07-15
Connecticut,2025,2025-08-15
Connecticut,2026,2026-07-06
Connecticut,2026,2026-07-07
Connecticut,2027,2027-05-30
Connecticut,2027,2027-05-31
Connecticut,2027,2027-07-10
Connecticut,2027,2027-07-21
Connecticut,2027,2027-07-24
Connecticut,2027,2027-08-17
Connecticut,2027,2027-08-18
Connecticut,2028,2028-06-13
Connecticut,2028,2028-06-14
Connecticut,2028,2028-06-15
Connecticut,2028,2028-06-21
Connecticut,2028,2028-07-08
Connecticut,2028,2028-07-10
Connecticut,2028,2028-07-11
Connecticut,2028,2028-07-17
Connecticut,2028,2028-07-18
Connecticut,2028,2028-07-30
Connecticut,2028,2028-08-02
Connecticut,2028,2028-08-04
Connecticut,2028,2028-08-05
Connecticut,2028,2028-08-09
Connecticut,2028,2028-08-10
Connecticut,2028,2028-08-13
Connecticut,2028,2028-08-14
Connecticut,2028,2028-08-15
Connecticut,2029,2029-07-25
Connecticut,2029,2029-07-26
Connecticut,2029,2029-07-27
Connecticut,2029,2029-09-10
Connecticut,2031,2031-06-28
Connecticut,2031,2031-06-29
Connecticut,2031,2031-07-08
Connecticut,2031,2031-07-17
Connecticut,2031,2031-07-18
Connecticut,2031,2031-07-19
Connecticut,2031,2031-07-20
Connecticut,2031,2031-07-21
Connecticut,2031,2031-07-23
Connecticut,2033,2033-07-07
Connecticut,2033,2033-07-08
Connecticut,2033,2033-07-09
Connecticut,2033,2033-07-10
Connecticut,2033,2033-07-28
Connecticut,2033,2033-08-03
Connecticut,2033,2033-08-27
Connecticut,2034,2034-06-19
Connecticut,2035,2035-06-19
Connecticut,2035,2035-07-14
Connecticut,2035,2035-07-15
Connecticut,2035,2035-08-01
Connecticut,2035,2035-08-02
Connecticut,2035,2035-08-04
Connecticut,2035,2035-08-21
Connecticut,2036,2036-05-20
Connecticut,2037,2037-07-14
Connecticut,2037,2037-07-15
Connecticut,2037,2037-07-17
Connecticut,2037,2037-07-18
Connecticut,2037,2037-08-16
Connecticut,2037,2037-08-17
Connecticut,2038,2038-07-22
Connecticut,2038,2038-08-24
Connecticut,2038,2038-08-25
Connecticut,2039,2039-06-07
Connecticut,2039,2039-07-04
Connecticut,2039,2039-07-05
Connecticut,2039,2039-07-06
Connecticut,2039,2039-07-16
Connecticut,2039,2039-07-17
Connecticut,2039,2039-07-24
Connecticut,2039,2039-07-27
Connecticut,2039,2039-08-01
Connecticut,2041,2041-08-07
Connecticut,2041,2041-08-08
Connecticut,2041,2041-08-09
Connecticut,2042,2042-07-03
Connecticut,2042,2042-07-04
Connecticut,2042,2042-07-18
Connecticut,2042,2042-07-23
Connecticut,2042,2042-07-29
Connecticut,2042,2042-07-30
Connecticut,2042,2042-07-31
Connecticut,2042,2042-08-01
Connecticut,2042,2042-08-04
Connecticut,2042,2042-08-12
Connecticut,2042,2042-08-13
