state,Year,cdd
Louisiana,2020,1098.159984546448
Louisiana,2021,992.5507178644057
Louisiana,2022,948.9047119906904
Louisiana,2023,1201.8738711266085
Louisiana,2024,969.4879113866393
Louisiana,2025,1106.2213768588995
Louisiana,2026,862.1746571690578
Louisiana,2027,968.047281815416
Louisiana,2028,1039.062054853105
Louisiana,2029,1067.2529424078955
Louisiana,2030,728.7174575057278
Louisiana,2031,882.9374883132459
Louisiana,2032,847.41015338746
Louisiana,2033,1054.918274628525
Louisiana,2034,921.7358347743234
Louisiana,2035,978.7369417752532
Louisiana,2036,1105.717002669282
Louisiana,2037,1073.8706306968857
Louisiana,2038,873.6051544441949
Louisiana,2039,785.924811101914
Louisiana,2040,1001.7588761000756
Louisiana,2041,965.4639377287868
Louisiana,2042,1042.777234576905
Louisiana,2043,1029.3486039622799
Louisiana,2044,941.8943473875097
Louisiana,2045,904.381129762659
Louisiana,2046,830.5986425612224
Louisiana,2047,881.5632583231322
Louisiana,2048,961.2553653243372
Louisiana,2049,991.2229214913633
Louisiana,2050,1215.0524629814822
Louisiana,2051,924.7271403026839
Louisiana,2052,657.7492079422584
Louisiana,2053,1088.4068027001365
Louisiana,2054,1220.8728921515203
Louisiana,2055,946.9762196274625
Louisiana,2056,802.9503348323672
Louisiana,2057,670.0873270861593
Louisiana,2058,1022.1487783214204
Louisiana,2059,960.7719821327192
Louisiana,2060,898.3119043473471
Louisiana,2061,811.8871347163592
Louisiana,2062,789.5147259432762
Louisiana,2063,1032.108151629622
Louisiana,2064,807.3378460086578
Louisiana,2065,943.7621405215651
Louisiana,2066,695.6206406898254
Louisiana,2067,772.9272093815193
Louisiana,2068,868.8896404106949
Louisiana,2069,882.8597207636926
Louisiana,2070,542.6354796987634
Louisiana,2071,704.502525122856
Louisiana,2072,672.5017022250158
Louisiana,2073,848.573052070203
Louisiana,2074,759.8635013792604
Louisiana,2075,785.4226703106324
Louisiana,2076,908.063966090466
Louisiana,2077,856.3068487606822
Louisiana,2078,704.2679368905625
Louisiana,2079,608.4947338525776
Louisiana,2080,819.0198154358683
Louisiana,2081,800.7866887187668
Louisiana,2082,894.7885327277377
Louisiana,2083,879.6077155085832
Louisiana,2084,794.0158481304728
Louisiana,2085,751.7816730191556
Louisiana,2086,677.7041105254029
Louisiana,2087,744.9638652465022
Louisiana,2088,801.6568884277167
Louisiana,2089,828.3066700039332
Louisiana,2090,1053.9971258564237
Louisiana,2091,769.9619896574777
Louisiana,2092,535.2557900067105
Louisiana,2093,919.5222573997743
Louisiana,2094,1030.2728663177734
Louisiana,2095,793.8853225429575
Louisiana,2096,681.2210962001851
Louisiana,2097,560.1350110380133
Louisiana,2098,872.6173735092887
Louisiana,2099,820.6632053437297
