state,Year,hdd
Colorado,2020,482.11151434237155
Colorado,2021,432.73918523740747
Colorado,2022,356.42142497549065
Colorado,2023,438.5235367694631
Colorado,2024,404.0705065670793
Colorado,2025,426.9521268154659
Colorado,2026,365.75439378114396
Colorado,2027,402.6377994047937
Colorado,2028,491.8350893346855
Colorado,2029,428.8722763363173
Colorado,2030,488.95991528665576
Colorado,2031,432.40738312205605
Colorado,2032,338.3870592597778
Colorado,2033,368.4228116304943
Colorado,2034,640.1668476887046
Colorado,2035,484.215183187627
Colorado,2036,547.5413983264982
Colorado,2037,519.7689290957633
Colorado,2038,563.3411788320304
Colorado,2039,427.1038384959368
Colorado,2040,650.6170429584512
Colorado,2041,615.2615357168315
Colorado,2042,640.2010503461868
Colorado,2043,586.6480679893962
Colorado,2044,403.6902222452276
Colorado,2045,569.0066622048673
Colorado,2046,576.7388039749937
Colorado,2047,603.4798645206412
Colorado,2048,498.60200306801295
Colorado,2049,434.4671550600525
Colorado,2050,584.1610403841682
Colorado,2051,616.9883109925021
Colorado,2052,676.6258729198323
Colorado,2053,608.5445803359402
Colorado,2054,461.02669232455827
Colorado,2055,514.6592558703587
Colorado,2056,526.1501376015735
Colorado,2057,505.65375526723346
Colorado,2058,644.1732568865102
Colorado,2059,537.6951003810752
Colorado,2060,738.0950374751482
Colorado,2061,659.1438558940579
Colorado,2062,541.5768856486765
Colorado,2063,624.6728385459955
Colorado,2064,590.1926255076679
Colorado,2065,644.0089159908971
Colorado,2066,574.8305463096665
Colorado,2067,616.5963823814
Colorado,2068,711.4615829353143
Colorado,2069,652.0081248898819
Colorado,2070,730.6900722297265
Colorado,2071,668.5356128843988
Colorado,2072,554.4673338339348
Colorado,2073,566.1093942943305
Colorado,2074,883.1780616476002
Colorado,2075,689.0784027888632
Colorado,2076,781.9198093694038
Colorado,2077,751.2740398740466
Colorado,2078,781.7411269089112
Colorado,2079,638.1648726614112
Colorado,2080,900.5423899006821
Colorado,2081,866.9180128255464
Colorado,2082,841.765607296765
Colorado,2083,806.441638012621
Colorado,2084,615.3353656955833
Colorado,2085,773.3112367566748
Colorado,2086,780.8532803735492
Colorado,2087,810.766738381164
Colorado,2088,663.7753548434332
Colorado,2089,589.4290270463003
Colorado,2090,756.276736896717
Colorado,2091,776.4275093566719
Colorado,2092,842.8527766415475
Colorado,2093,768.6594446706272
Colorado,2094,623.9306842599802
Colorado,2095,667.7717573251562
Colorado,2096,686.9728444174985
Colorado,2097,645.976900648045
Colorado,2098,793.7765483494063
Colorado,2099,679.6682015855454
