rb,Year,hdd
p78,2020,531.2102935334949
p78,2021,468.8028939116328
p78,2022,409.14586444488384
p78,2023,646.2841350781817
p78,2024,475.94506241912734
p78,2025,477.0288823176671
p78,2026,419.9101347212913
p78,2027,653.6925298007657
p78,2028,778.3624740398064
p78,2029,509.339345221419
p78,2030,476.69624568316976
p78,2031,667.6547582857834
p78,2032,310.66288613237174
p78,2033,409.64655231682735
p78,2034,513.0649468305892
p78,2035,605.8391985198525
p78,2036,411.7200656479275
p78,2037,498.0052880753366
p78,2038,668.1490864128107
p78,2039,567.5619927575103
p78,2040,568.9280562011677
p78,2041,626.0198272600169
p78,2042,761.4607271426416
p78,2043,562.6225939402555
p78,2044,413.43094320564524
p78,2045,838.2570162173422
p78,2046,640.4204350964349
p78,2047,702.4889533347113
p78,2048,496.32613178058045
p78,2049,391.4188481072457
p78,2050,695.6642710594306
p78,2051,675.2844417966184
p78,2052,888.5040174179851
p78,2053,619.9007754155493
p78,2054,566.195184253379
p78,2055,633.0455231588081
p78,2056,766.5852599179284
p78,2057,628.6645628624526
p78,2058,781.3964418511991
p78,2059,617.1766364597219
p78,2060,1070.7495487772128
p78,2061,944.3543410382333
p78,2062,855.3263415001268
p78,2063,1079.3239762009234
p78,2064,936.8721165173079
p78,2065,947.2544622949295
p78,2066,898.1713760588757
p78,2067,1199.6378028370827
p78,2068,1296.5447898606762
p78,2069,1046.6102085399173
p78,2070,967.1141950371409
p78,2071,1259.3274000660751
p78,2072,885.0300775854323
p78,2073,849.5661702214132
p78,2074,1106.5973963240708
p78,2075,1082.7529267586765
p78,2076,930.5123911474288
p78,2077,997.4732420779707
p78,2078,1280.7387778213179
p78,2079,1139.246104676058
p78,2080,1119.9109375899748
p78,2081,1187.7054855465963
p78,2082,1308.4036665144515
p78,2083,1170.426564882668
p78,2084,1026.8421072235067
p78,2085,1499.9734497418408
p78,2086,1151.423767764044
p78,2087,1449.1637050307554
p78,2088,1117.8259202368527
p78,2089,931.5323008052119
p78,2090,1344.5334974584082
p78,2091,1262.1557367066084
p78,2092,1515.0577104909294
p78,2093,1204.3273049149434
p78,2094,1171.9326168901662
p78,2095,1279.511893023564
p78,2096,1477.3470648430944
p78,2097,1265.866202985813
p78,2098,1385.9222838288779
p78,2099,1236.4057845761504
