rb,Year,cdd
p75,2020,4875.864837609459
p75,2021,4505.946180129419
p75,2022,4889.654958739424
p75,2023,4635.605273391118
p75,2024,4663.433881551398
p75,2025,4929.738873111851
p75,2026,4714.270379928922
p75,2027,4123.423862606907
p75,2028,4798.187168560467
p75,2029,5001.8110491391635
p75,2030,4389.569687331898
p75,2031,4510.861900322015
p75,2032,4511.101279181057
p75,2033,4828.6278371312355
p75,2034,4601.195022462512
p75,2035,4714.18434746035
p75,2036,5077.794474315304
p75,2037,4625.736293307611
p75,2038,3751.657533734103
p75,2039,4214.035564820325
p75,2040,4412.076630675005
p75,2041,4279.991431324366
p75,2042,4488.570182296277
p75,2043,4752.886433234039
p75,2044,4570.516175698847
p75,2045,4424.892893722467
p75,2046,4168.343560981201
p75,2047,4313.357684200956
p75,2048,4974.6560460538
p75,2049,4893.668919610752
p75,2050,4332.629880049795
p75,2051,4681.032652627243
p75,2052,3944.6221686506897
p75,2053,5081.958809619113
p75,2054,5363.861249481737
p75,2055,4455.298645172067
p75,2056,4206.836050462913
p75,2057,4419.0368849300785
p75,2058,4685.3892774909655
p75,2059,4893.185684017791
p75,2060,4429.166927857872
p75,2061,4075.186980624278
p75,2062,4450.184293418494
p75,2063,4220.767259241733
p75,2064,4233.886951019586
p75,2065,4510.857654977735
p75,2066,4294.087724846528
p75,2067,3693.3355834664912
p75,2068,4380.87089003703
p75,2069,4568.60632135826
p75,2070,4003.873129152763
p75,2071,4163.671441925677
p75,2072,4082.7012609049175
p75,2073,4402.273396059387
p75,2074,4222.184167223155
p75,2075,4361.580196566162
p75,2076,4702.082029422853
p75,2077,4279.319775271493
p75,2078,3449.832267198641
p75,2079,3882.6240953293027
p75,2080,4058.136322425832
p75,2081,3924.110844743183
p75,2082,4164.229501038742
p75,2083,4397.309782125291
p75,2084,4208.595552625614
p75,2085,4113.117543825639
p75,2086,3877.9227320448927
p75,2087,4065.6837866259975
p75,2088,4700.3117405292605
p75,2089,4626.769127362969
p75,2090,4101.68944833818
p75,2091,4442.874482027239
p75,2092,3758.612156710268
p75,2093,4885.778634273119
p75,2094,5142.485531745097
p75,2095,4233.961362518839
p75,2096,3982.0088726738327
p75,2097,4155.97272424527
p75,2098,4436.550163551573
p75,2099,4594.023956653478
