state,Year,Date
Texas,2020,2020-06-24
Texas,2020,2020-06-25
Texas,2020,2020-06-26
Texas,2020,2020-06-27
Texas,2020,2020-06-28
Texas,2020,2020-06-29
Texas,2020,2020-06-30
Texas,2020,2020-07-01
Texas,2020,2020-07-02
Texas,2020,2020-07-03
Texas,2020,2020-07-16
Texas,2020,2020-07-17
Texas,2024,2024-08-19
Texas,2024,2024-08-20
Texas,2025,2025-09-01
Texas,2026,2026-07-25
Texas,2026,2026-07-26
Texas,2026,2026-07-27
Texas,2026,2026-07-28
Texas,2026,2026-07-29
Texas,2026,2026-07-30
Texas,2026,2026-07-31
Texas,2026,2026-08-18
Texas,2026,2026-08-19
Texas,2026,2026-08-20
Texas,2028,2028-08-08
Texas,2028,2028-08-09
Texas,2028,2028-08-24
Texas,2030,2030-06-26
Texas,2030,2030-08-27
Texas,2030,2030-08-31
Texas,2034,2034-06-25
Texas,2034,2034-06-26
Texas,2034,2034-06-27
Texas,2034,2034-06-28
Texas,2034,2034-06-29
Texas,2034,2034-07-01
Texas,2034,2034-07-23
Texas,2034,2034-07-24
Texas,2035,2035-07-23
Texas,2035,2035-07-26
Texas,2035,2035-07-27
Texas,2035,2035-07-28
Texas,2035,2035-07-29
Texas,2035,2035-08-21
Texas,2036,2036-06-19
Texas,2036,2036-06-20
Texas,2036,2036-07-04
Texas,2036,2036-07-05
Texas,2036,2036-07-06
Texas,2036,2036-07-07
Texas,2036,2036-08-02
Texas,2038,2038-06-01
Texas,2038,2038-06-14
Texas,2038,2038-06-15
Texas,2038,2038-06-20
Texas,2038,2038-07-06
Texas,2038,2038-07-07
Texas,2038,2038-07-08
Texas,2038,2038-07-10
Texas,2038,2038-07-11
Texas,2038,2038-07-12
Texas,2038,2038-07-13
Texas,2038,2038-07-14
Texas,2038,2038-07-16
Texas,2038,2038-07-17
Texas,2038,2038-07-18
Texas,2038,2038-07-30
Texas,2038,2038-07-31
Texas,2038,2038-08-01
Texas,2038,2038-08-02
Texas,2038,2038-08-03
Texas,2038,2038-08-10
Texas,2038,2038-09-04
Texas,2039,2039-08-08
Texas,2039,2039-08-09
Texas,2039,2039-08-10
Texas,2039,2039-08-11
Texas,2039,2039-08-13
Texas,2039,2039-08-14
Texas,2039,2039-08-15
Texas,2039,2039-08-19
Texas,2039,2039-08-20
Texas,2040,2040-07-13
Texas,2040,2040-07-14
Texas,2040,2040-07-15
Texas,2040,2040-07-16
Texas,2040,2040-07-19
Texas,2040,2040-07-20
Texas,2040,2040-08-11
Texas,2040,2040-08-12
Texas,2040,2040-08-30
Texas,2040,2040-08-31
Texas,2040,2040-09-01
Texas,2040,2040-09-02
Texas,2040,2040-09-03
Texas,2040,2040-09-04
Texas,2040,2040-09-05
Texas,2040,2040-09-06
Texas,2041,2041-07-22
Texas,2041,2041-08-05
Texas,2042,2042-08-26
Texas,2043,2043-08-06
Texas,2043,2043-08-07
Texas,2043,2043-08-08
Texas,2045,2045-07-03
Texas,2045,2045-07-07
Texas,2045,2045-09-25
Texas,2046,2046-07-17
Texas,2046,2046-07-18
Texas,2047,2047-08-13
Texas,2048,2048-08-03
Texas,2048,2048-08-04
Texas,2049,2049-06-25
Texas,2049,2049-06-26
Texas,2049,2049-06-27
Texas,2049,2049-07-08
Texas,2049,2049-07-09
Texas,2049,2049-07-10
Texas,2049,2049-07-12
Texas,2049,2049-07-13
Texas,2049,2049-07-14
Texas,2049,2049-08-05
Texas,2049,2049-08-06
Texas,2050,2050-08-01
Texas,2050,2050-08-02
Texas,2050,2050-08-03
Texas,2050,2050-08-05
Texas,2050,2050-08-06
Texas,2050,2050-08-11
Texas,2050,2050-08-12
Texas,2050,2050-08-13
Texas,2050,2050-08-15
Texas,2050,2050-08-22
Texas,2050,2050-08-23
Texas,2050,2050-08-24
Texas,2051,2051-06-17
Texas,2051,2051-06-18
Texas,2051,2051-06-19
Texas,2051,2051-06-27
Texas,2051,2051-07-26
Texas,2051,2051-07-27
Texas,2051,2051-07-31
Texas,2051,2051-08-01
Texas,2051,2051-08-02
Texas,2051,2051-08-03
Texas,2051,2051-08-04
