rb,Year,hdd
p47,2020,1358.8860453830796
p47,2021,1190.4419006200806
p47,2022,1251.305432853428
p47,2023,1232.5620683764832
p47,2024,1119.9393084700625
p47,2025,1225.0506217232846
p47,2026,1182.2558997619712
p47,2027,1189.0517880714178
p47,2028,1130.3451454588749
p47,2029,1387.9444476219037
p47,2030,1304.663888123615
p47,2031,1216.747313998098
p47,2032,1278.9653083135327
p47,2033,1338.1952014968224
p47,2034,1515.6639523134163
p47,2035,1324.7336671445457
p47,2036,1502.6540644270121
p47,2037,1379.6340876640575
p47,2038,1544.7018468101319
p47,2039,1313.0533938523104
p47,2040,1549.702826141744
p47,2041,1481.8827878182951
p47,2042,1446.738328276295
p47,2043,1456.4467578856847
p47,2044,1294.482663859726
p47,2045,1442.1869680672953
p47,2046,1487.9109210425504
p47,2047,1417.4589542204094
p47,2048,1404.3310497592822
p47,2049,1525.5246428907676
p47,2050,1574.7750968661112
p47,2051,1759.148920506622
p47,2052,1738.8138304126483
p47,2053,1536.750866004883
p47,2054,1544.5264494572168
p47,2055,1609.0512148846508
p47,2056,1635.545490287765
p47,2057,1624.9836812667327
p47,2058,1803.6318675436792
p47,2059,1726.6603513439634
p47,2060,1875.4761750586363
p47,2061,1789.3805449107208
p47,2062,1821.6501410921624
p47,2063,1773.160703290343
p47,2064,1671.1620145455927
p47,2065,1833.1099045180508
p47,2066,1836.1808046692288
p47,2067,1801.3910207705926
p47,2068,1815.5179215473875
p47,2069,2078.894409749382
p47,2070,1949.7557961337125
p47,2071,1839.0434034181496
p47,2072,1924.9818036283411
p47,2073,1949.396275565703
p47,2074,2186.2725085950274
p47,2075,1993.0394751956646
p47,2076,2190.210970568157
p47,2077,2027.4961636611001
p47,2078,2210.5630822176004
p47,2079,1997.0002089003062
p47,2080,2229.1884188478716
p47,2081,2209.148222998964
p47,2082,2136.3163623423575
p47,2083,2218.4253714265583
p47,2084,2007.3212776413225
p47,2085,2121.8576858248334
p47,2086,2269.480678645747
p47,2087,2160.1094733388254
p47,2088,2122.19051875032
p47,2089,2278.4790735878264
p47,2090,2283.128480125684
p47,2091,2551.66504136564
p47,2092,2561.847139247182
p47,2093,2274.7227138857547
p47,2094,2297.216925511829
p47,2095,2362.1138241018657
p47,2096,2488.4447617408005
p47,2097,2477.7504339029456
p47,2098,2561.5407902121647
p47,2099,2497.6254241922807
