state,Year,hdd
Oregon,2020,51.35150487344248
Oregon,2021,140.0680390853363
Oregon,2022,97.34381607310092
Oregon,2023,60.936074545725944
Oregon,2024,76.47420834701057
Oregon,2025,129.43673586689192
Oregon,2026,153.7135957114046
Oregon,2027,188.40426691139578
Oregon,2028,161.94359354221785
Oregon,2029,76.30290855182551
Oregon,2030,178.30862593626046
Oregon,2031,178.66818504382803
Oregon,2032,207.10794585706998
Oregon,2033,83.10983530303793
Oregon,2034,114.51847082611636
Oregon,2035,112.7543260113568
Oregon,2036,179.00732236029017
Oregon,2037,118.20580694416361
Oregon,2038,165.05795849472815
Oregon,2039,113.4871153541082
Oregon,2040,92.59425091053083
Oregon,2041,98.79323560512609
Oregon,2042,144.52456459770337
Oregon,2043,215.1455750236579
Oregon,2044,177.79217235722024
Oregon,2045,133.45256628809608
Oregon,2046,185.2787133407466
Oregon,2047,123.0697672069623
Oregon,2048,173.50257870569936
Oregon,2049,196.56189287647135
Oregon,2050,102.71380733285326
Oregon,2051,104.77099841804483
Oregon,2052,122.11122679646161
Oregon,2053,166.92341689748582
Oregon,2054,219.17756620699544
Oregon,2055,247.89991638224558
Oregon,2056,140.91355801862056
Oregon,2057,269.5651020696711
Oregon,2058,207.85995700004742
Oregon,2059,154.4450708976563
Oregon,2060,156.6628955415552
Oregon,2061,274.9080777417998
Oregon,2062,251.98419464356414
Oregon,2063,184.88973653657803
Oregon,2064,236.77860796407964
Oregon,2065,274.37969731076265
Oregon,2066,307.7321494165455
Oregon,2067,369.1206804042294
Oregon,2068,327.06063707663395
Oregon,2069,230.10872527051873
Oregon,2070,357.34523222784486
Oregon,2071,363.0912483967014
Oregon,2072,402.6227871409025
Oregon,2073,207.63738266923957
Oregon,2074,292.977797413484
Oregon,2075,275.24977614057167
Oregon,2076,321.7121263858706
Oregon,2077,335.10503714642147
Oregon,2078,349.1731957841485
Oregon,2079,281.7626782340397
Oregon,2080,241.00172368508595
Oregon,2081,280.2654423997018
Oregon,2082,312.86022142123375
Oregon,2083,455.41655904409765
Oregon,2084,394.75492296631336
Oregon,2085,301.8833782336711
Oregon,2086,376.0893449815476
Oregon,2087,320.69323104075886
Oregon,2088,367.91093354057745
Oregon,2089,400.67624392442343
Oregon,2090,260.8578515860265
Oregon,2091,291.9424874394636
Oregon,2092,329.43927180367
Oregon,2093,394.470992225753
Oregon,2094,453.8325433256922
Oregon,2095,493.77442265453504
Oregon,2096,346.82733300826993
Oregon,2097,483.7912116631858
Oregon,2098,413.87695641102545
Oregon,2099,342.6001679232737
