state,Year,cdd
Oklahoma,2020,2084.427825208571
Oklahoma,2021,1753.3682080684644
Oklahoma,2022,2078.23821234752
Oklahoma,2023,2298.1940875715463
Oklahoma,2024,2118.090433012299
Oklahoma,2025,2163.8647144929505
Oklahoma,2026,1740.3340349782882
Oklahoma,2027,1969.7987588934282
Oklahoma,2028,2114.077113695035
Oklahoma,2029,2123.997198714159
Oklahoma,2030,1806.4529247958922
Oklahoma,2031,1835.4337308927124
Oklahoma,2032,1720.3311947561212
Oklahoma,2033,2223.079039850565
Oklahoma,2034,1926.2173653680306
Oklahoma,2035,1904.2031693888466
Oklahoma,2036,2095.077350915934
Oklahoma,2037,2110.736707286808
Oklahoma,2038,1819.117949192067
Oklahoma,2039,1614.0017114883826
Oklahoma,2040,1958.8750999884633
Oklahoma,2041,1902.8268086602575
Oklahoma,2042,2002.3742256756104
Oklahoma,2043,1821.6691380378365
Oklahoma,2044,1793.803824865651
Oklahoma,2045,1820.74382600175
Oklahoma,2046,1594.7679195735877
Oklahoma,2047,1899.8028607105646
Oklahoma,2048,1961.2682383274
Oklahoma,2049,1948.9987716451253
Oklahoma,2050,2005.2136309788907
Oklahoma,2051,1959.6881941243062
Oklahoma,2052,1492.4059820864695
Oklahoma,2053,2182.9400131820817
Oklahoma,2054,2152.7672014223176
Oklahoma,2055,1850.7121774645566
Oklahoma,2056,1632.9584437797487
Oklahoma,2057,1573.501534704917
Oklahoma,2058,2076.475840100567
Oklahoma,2059,2078.5134913410016
Oklahoma,2060,1742.3203491351492
Oklahoma,2061,1457.7140568784248
Oklahoma,2062,1759.5509340834587
Oklahoma,2063,1962.3244110300652
Oklahoma,2064,1781.6587596223399
Oklahoma,2065,1853.934845283401
Oklahoma,2066,1425.74849353123
Oklahoma,2067,1630.3659562965381
Oklahoma,2068,1763.27685951715
Oklahoma,2069,1797.6532549688745
Oklahoma,2070,1466.2048479757136
Oklahoma,2071,1525.5333678023644
Oklahoma,2072,1405.9194557235187
Oklahoma,2073,1866.573746428936
Oklahoma,2074,1637.6348246277025
Oklahoma,2075,1582.1797088293013
Oklahoma,2076,1796.17142895905
Oklahoma,2077,1813.9245045608936
Oklahoma,2078,1569.364642900839
Oklahoma,2079,1362.410119057496
Oklahoma,2080,1719.2983201738384
Oklahoma,2081,1645.0719288424898
Oklahoma,2082,1757.9545293764072
Oklahoma,2083,1608.8513438998848
Oklahoma,2084,1569.6594196752994
Oklahoma,2085,1588.1565164714875
Oklahoma,2086,1367.080310386314
Oklahoma,2087,1674.9376513018076
Oklahoma,2088,1732.6236647211203
Oklahoma,2089,1708.078123434334
Oklahoma,2090,1776.4546880533812
Oklahoma,2091,1750.3144871796726
Oklahoma,2092,1309.5700677996083
Oklahoma,2093,1958.2619290138528
Oklahoma,2094,1934.7260986261683
Oklahoma,2095,1642.957237839943
Oklahoma,2096,1446.6375579370424
Oklahoma,2097,1383.3992700316498
Oklahoma,2098,1845.877812219731
Oklahoma,2099,1878.4777304488682
