rb,Year,cdd
p56,2020,2081.675345722754
p56,2021,1796.0592434645714
p56,2022,1933.0652563423585
p56,2023,2199.3257123064323
p56,2024,1918.4748434067099
p56,2025,2081.450956786486
p56,2026,1647.7659653167611
p56,2027,1740.7306244462682
p56,2028,1909.305579184409
p56,2029,1979.0991707724538
p56,2030,1507.164960346889
p56,2031,1585.0437055120217
p56,2032,1565.7582453450595
p56,2033,2054.276773684567
p56,2034,1796.564555098527
p56,2035,1829.7547901718085
p56,2036,2019.1726494490663
p56,2037,1923.5391827854874
p56,2038,1595.0368497553816
p56,2039,1475.1806173771356
p56,2040,1860.6136353771085
p56,2041,1701.1661462277555
p56,2042,1835.1273957079623
p56,2043,1743.7492207916373
p56,2044,1639.5126869314238
p56,2045,1612.623642271998
p56,2046,1476.6887813166152
p56,2047,1651.3994508473356
p56,2048,1909.831251742692
p56,2049,1801.6049574099554
p56,2050,1859.9358371793046
p56,2051,1677.769967686934
p56,2052,1268.639575572416
p56,2053,1950.913318313986
p56,2054,2047.142113101068
p56,2055,1641.615448405169
p56,2056,1444.7538812030043
p56,2057,1258.2519566171752
p56,2058,1770.989728153305
p56,2059,1684.3840158131213
p56,2060,1532.8177615767263
p56,2061,1279.851195139196
p56,2062,1423.5713200664404
p56,2063,1680.6840451661142
p56,2064,1383.1518515468874
p56,2065,1612.1221431342854
p56,2066,1188.8378840321107
p56,2067,1263.880371026614
p56,2068,1437.492240347738
p56,2069,1510.987490590649
p56,2070,1055.0598216396352
p56,2071,1166.6664054338812
p56,2072,1116.9748157036524
p56,2073,1518.5469838142067
p56,2074,1291.700627424243
p56,2075,1291.3778821872902
p56,2076,1471.113675634132
p56,2077,1345.201597192218
p56,2078,1104.8171634372134
p56,2079,1015.7596377446786
p56,2080,1344.696445460281
p56,2081,1174.9016456732834
p56,2082,1258.614191204377
p56,2083,1237.8461764994304
p56,2084,1144.598018273803
p56,2085,1121.6143212821294
p56,2086,972.901553893003
p56,2087,1167.7034121190086
p56,2088,1346.3671924341722
p56,2089,1236.8143855124542
p56,2090,1314.1659085097613
p56,2091,1148.4909653906582
p56,2092,821.186818900306
p56,2093,1352.5886711601786
p56,2094,1465.2552574665056
p56,2095,1135.451502388247
p56,2096,997.1006812292932
p56,2097,825.1280797021534
p56,2098,1234.2093424553616
p56,2099,1151.8980102381372
