rb,Year,cdd
p125,2020,2938.268063316118
p125,2021,2844.96125704903
p125,2022,2768.4994854973456
p125,2023,2692.1126293723473
p125,2024,2713.845961283656
p125,2025,2655.6155029981405
p125,2026,2696.878070806073
p125,2027,2864.9900561624913
p125,2028,2912.7487474549257
p125,2029,2895.860850883124
p125,2030,2316.833316431315
p125,2031,2433.0485650974515
p125,2032,2752.4119491712786
p125,2033,2772.3857151140423
p125,2034,2788.1503693297723
p125,2035,2699.6636349244272
p125,2036,2933.8322663968397
p125,2037,2736.351339862259
p125,2038,2275.996993475851
p125,2039,2590.43777904108
p125,2040,2852.9659887603293
p125,2041,2594.7865365286925
p125,2042,2520.595473341944
p125,2043,2947.9349732449045
p125,2044,2765.3753082172734
p125,2045,2816.3990004159514
p125,2046,2420.7841054443206
p125,2047,2660.5458114032244
p125,2048,2586.192357032357
p125,2049,2750.3267391401278
p125,2050,2778.717733934357
p125,2051,2557.0418471587705
p125,2052,2327.657819846171
p125,2053,2765.417049994327
p125,2054,2950.9839011834733
p125,2055,2688.145896565339
p125,2056,2626.05203786757
p125,2057,2472.5995674850437
p125,2058,2702.1155719256562
p125,2059,2576.706808733454
p125,2060,2669.4389138379806
p125,2061,2575.1204479167714
p125,2062,2477.470284430531
p125,2063,2450.3613387038035
p125,2064,2450.3716388580915
p125,2065,2378.03391558287
p125,2066,2420.3459517946994
p125,2067,2566.988000404934
p125,2068,2600.784383021929
p125,2069,2623.8247524466383
p125,2070,2068.4708992788205
p125,2071,2172.469897654341
p125,2072,2458.6231839083066
p125,2073,2467.8701719748033
p125,2074,2467.9638219361723
p125,2075,2441.8795298678538
p125,2076,2638.5532142639636
p125,2077,2452.473660704166
p125,2078,1991.908148340848
p125,2079,2318.6889887049083
p125,2080,2568.8374533237507
p125,2081,2355.0372933209073
p125,2082,2290.816873561334
p125,2083,2699.5347665671957
p125,2084,2557.4620521710963
p125,2085,2595.947787272167
p125,2086,2225.8221618008706
p125,2087,2481.96850106442
p125,2088,2441.6953402885165
p125,2089,2611.3206166401865
p125,2090,2633.5433861283527
p125,2091,2424.002465771121
p125,2092,2213.7919092921206
p125,2093,2633.5674408272457
p125,2094,2812.995092728731
p125,2095,2559.2489511963518
p125,2096,2490.900994348295
p125,2097,2317.381453118119
p125,2098,2550.7536112045736
p125,2099,2392.1232217186493
