rb,Year,cdd
p30,2020,988.680071972135
p30,2021,988.680071972135
p30,2022,988.680071972135
p30,2023,988.680071972135
p30,2024,988.680071972135
p30,2025,988.680071972135
p30,2026,988.680071972135
p30,2027,988.680071972135
p30,2028,988.680071972135
p30,2029,988.680071972135
p30,2030,988.680071972135
p30,2031,988.680071972135
p30,2032,988.680071972135
p30,2033,988.680071972135
p30,2034,988.680071972135
p30,2035,988.680071972135
p30,2036,988.680071972135
p30,2037,988.680071972135
p30,2038,988.680071972135
p30,2039,988.680071972135
p30,2040,988.680071972135
p30,2041,988.680071972135
p30,2042,988.680071972135
p30,2043,988.680071972135
p30,2044,988.680071972135
p30,2045,988.680071972135
p30,2046,988.680071972135
p30,2047,988.680071972135
p30,2048,988.680071972135
p30,2049,988.680071972135
p30,2050,988.680071972135
p30,2051,988.680071972135
p30,2052,988.680071972135
p30,2053,988.680071972135
p30,2054,988.680071972135
p30,2055,988.680071972135
p30,2056,988.680071972135
p30,2057,988.680071972135
p30,2058,988.680071972135
p30,2059,988.680071972135
p30,2060,988.680071972135
p30,2061,988.680071972135
p30,2062,988.680071972135
p30,2063,988.680071972135
p30,2064,988.680071972135
p30,2065,988.680071972135
p30,2066,988.680071972135
p30,2067,988.680071972135
p30,2068,988.680071972135
p30,2069,988.680071972135
p30,2070,988.680071972135
p30,2071,988.680071972135
p30,2072,988.680071972135
p30,2073,988.680071972135
p30,2074,988.680071972135
p30,2075,988.680071972135
p30,2076,988.680071972135
p30,2077,988.680071972135
p30,2078,988.680071972135
p30,2079,988.680071972135
p30,2080,988.680071972135
p30,2081,988.680071972135
p30,2082,988.680071972135
p30,2083,988.680071972135
p30,2084,988.680071972135
p30,2085,988.680071972135
p30,2086,988.680071972135
p30,2087,988.680071972135
p30,2088,988.680071972135
p30,2089,988.680071972135
p30,2090,988.680071972135
p30,2091,988.680071972135
p30,2092,988.680071972135
p30,2093,988.680071972135
p30,2094,988.680071972135
p30,2095,988.680071972135
p30,2096,988.680071972135
p30,2097,988.680071972135
p30,2098,988.680071972135
p30,2099,988.680071972135
