state,Year,cdd
Wisconsin,2020,5062.573036403122
Wisconsin,2021,5158.610652738251
Wisconsin,2022,5280.988011282062
Wisconsin,2023,5405.741739798595
Wisconsin,2024,5559.452110068255
Wisconsin,2025,5653.440946576644
Wisconsin,2026,5778.663726698175
Wisconsin,2027,5903.24059369805
Wisconsin,2028,6058.264211797728
Wisconsin,2029,6151.330977029271
Wisconsin,2030,6275.281725536658
Wisconsin,2031,6399.465065001858
Wisconsin,2032,6556.30768874105
Wisconsin,2033,6648.534579675614
Wisconsin,2034,6771.148191245466
Wisconsin,2035,6895.051303473245
Wisconsin,2036,7051.804282107844
Wisconsin,2037,7143.7667104534785
Wisconsin,2038,7267.647144110743
Wisconsin,2039,7389.214700714112
Wisconsin,2040,7547.567764809412
Wisconsin,2041,7637.605458063979
Wisconsin,2042,7762.0381852565115
Wisconsin,2043,7884.641245923809
Wisconsin,2044,8044.184201828405
Wisconsin,2045,8131.432224024888
Wisconsin,2046,8255.075561954132
Wisconsin,2047,8379.183831440865
Wisconsin,2048,8538.12033945979
Wisconsin,2049,8625.398472657667
Wisconsin,2050,8748.693687725881
Wisconsin,2051,8872.626111448357
Wisconsin,2052,9032.575862435318
Wisconsin,2053,9118.526758109978
Wisconsin,2054,9241.24286230859
Wisconsin,2055,9365.27008124592
Wisconsin,2056,9528.665848461806
Wisconsin,2057,9609.820957615284
Wisconsin,2058,9733.766599858494
Wisconsin,2059,9857.191882481791
Wisconsin,2060,10022.459112165292
Wisconsin,2061,10102.98488447242
Wisconsin,2062,10224.999960953599
Wisconsin,2063,10347.458722931675
Wisconsin,2064,10513.474312258999
Wisconsin,2065,10594.373358677587
Wisconsin,2066,10716.010452688011
Wisconsin,2067,10838.489094517327
Wisconsin,2068,11003.964236387577
Wisconsin,2069,11083.65045966445
Wisconsin,2070,11206.260747417493
Wisconsin,2071,11326.566862363585
Wisconsin,2072,11494.750600403024
Wisconsin,2073,11571.597663323562
Wisconsin,2074,11693.840298027098
Wisconsin,2075,11814.626507805368
Wisconsin,2076,11983.313191970274
Wisconsin,2077,12058.606522289907
Wisconsin,2078,12180.27262707873
Wisconsin,2079,12302.143777637713
Wisconsin,2080,12468.924712466907
Wisconsin,2081,12543.82282388909
Wisconsin,2082,12665.19473173502
Wisconsin,2083,12787.072116055946
Wisconsin,2084,12955.203753940252
Wisconsin,2085,13027.120172887437
Wisconsin,2086,13147.176859226074
Wisconsin,2087,13268.646033388013
Wisconsin,2088,13440.687848853404
Wisconsin,2089,13508.193595120647
Wisconsin,2090,13628.915673014439
Wisconsin,2091,13749.174804418579
Wisconsin,2092,13921.931314564912
Wisconsin,2093,13989.931561187845
Wisconsin,2094,14109.53346914621
Wisconsin,2095,14229.080634109208
Wisconsin,2096,14402.050231060904
Wisconsin,2097,14469.272642195843
Wisconsin,2098,14587.96838964851
Wisconsin,2099,14707.635055451388
