state,Year,hdd
Rhode Island,2020,397.4979170511042
Rhode Island,2021,350.0723194733955
Rhode Island,2022,240.47400327206145
Rhode Island,2023,447.2388448455709
Rhode Island,2024,367.0652974751605
Rhode Island,2025,301.16441790512255
Rhode Island,2026,274.2501900788228
Rhode Island,2027,341.3337138792814
Rhode Island,2028,420.0713210644931
Rhode Island,2029,381.92777400152477
Rhode Island,2030,361.1950782696426
Rhode Island,2031,447.9613498199182
Rhode Island,2032,281.7548608209795
Rhode Island,2033,413.11035737762654
Rhode Island,2034,388.615391514864
Rhode Island,2035,347.2319749624489
Rhode Island,2036,296.8788110086141
Rhode Island,2037,363.10344487455166
Rhode Island,2038,376.3955659262008
Rhode Island,2039,457.627326578431
Rhode Island,2040,288.3548572056707
Rhode Island,2041,396.7425513909422
Rhode Island,2042,414.70566994110493
Rhode Island,2043,377.37060459911
Rhode Island,2044,294.54264798074024
Rhode Island,2045,461.2006958819688
Rhode Island,2046,388.8191700523081
Rhode Island,2047,397.37360475380257
Rhode Island,2048,429.1903243722465
Rhode Island,2049,297.71072477168343
Rhode Island,2050,539.3428023603326
Rhode Island,2051,505.0676642645602
Rhode Island,2052,512.3029546406209
Rhode Island,2053,463.7826238765747
Rhode Island,2054,374.44083974339986
Rhode Island,2055,467.1559094164817
Rhode Island,2056,558.5481261411662
Rhode Island,2057,450.4691360435164
Rhode Island,2058,547.9178281559056
Rhode Island,2059,470.9970734754892
Rhode Island,2060,610.7178132784926
Rhode Island,2061,565.7671888982594
Rhode Island,2062,440.7553957770287
Rhode Island,2063,685.844958647584
Rhode Island,2064,613.5661131109955
Rhode Island,2065,521.344746000077
Rhode Island,2066,485.6991279690339
Rhode Island,2067,566.8176100967564
Rhode Island,2068,652.4985189154734
Rhode Island,2069,636.0275696328672
Rhode Island,2070,636.8290186888432
Rhode Island,2071,722.3129998681696
Rhode Island,2072,525.3790524875961
Rhode Island,2073,664.9769745464444
Rhode Island,2074,631.430842271708
Rhode Island,2075,602.1235928844652
Rhode Island,2076,562.835209397984
Rhode Island,2077,603.2865642272359
Rhode Island,2078,637.7319453590173
Rhode Island,2079,766.9841367696723
Rhode Island,2080,549.75841612494
Rhode Island,2081,698.3042981043446
Rhode Island,2082,676.8937188934893
Rhode Island,2083,623.0044367726903
Rhode Island,2084,541.0066690272064
Rhode Island,2085,738.0944740421953
Rhode Island,2086,656.7020805083666
Rhode Island,2087,700.8390457683248
Rhode Island,2088,679.4985924441731
Rhode Island,2089,556.612814369194
Rhode Island,2090,826.6620516684935
Rhode Island,2091,784.4799548752356
Rhode Island,2092,805.2238746479743
Rhode Island,2093,722.3080957955256
Rhode Island,2094,662.9111339557616
Rhode Island,2095,773.0600835078545
Rhode Island,2096,874.9823111009582
Rhode Island,2097,736.693239508825
Rhode Island,2098,853.2318432485895
Rhode Island,2099,762.7549901220334
