rb,Year,cdd
p84,2020,2500.543407924759
p84,2021,2174.321097050501
p84,2022,2290.0116669919903
p84,2023,2474.9797655388875
p84,2024,2315.742681724218
p84,2025,2472.4480332352014
p84,2026,2012.0168403946518
p84,2027,2042.533844452793
p84,2028,2295.500502578742
p84,2029,2319.9377500895616
p84,2030,1787.3989705517156
p84,2031,1915.157711042076
p84,2032,1899.3933626486626
p84,2033,2352.2306921994414
p84,2034,2095.9711780687503
p84,2035,2165.249720496476
p84,2036,2383.4033307024692
p84,2037,2256.2933754917467
p84,2038,1794.9648422838554
p84,2039,1825.3243672297408
p84,2040,2147.275161604383
p84,2041,1997.1266485300866
p84,2042,2097.0287697339427
p84,2043,2060.8119728770216
p84,2044,1961.3096630791506
p84,2045,1926.3311719155568
p84,2046,1755.9723473208373
p84,2047,1928.2106552933224
p84,2048,2270.467418555416
p84,2049,2100.0038339170255
p84,2050,2127.9053912781656
p84,2051,1957.8070663436934
p84,2052,1532.8530682639503
p84,2053,2264.0201925399497
p84,2054,2455.417181466013
p84,2055,1955.754757657197
p84,2056,1803.0996020163311
p84,2057,1569.644344336139
p84,2058,2112.3956709944714
p84,2059,2034.0682208217856
p84,2060,1883.2741764079342
p84,2061,1581.3019537427106
p84,2062,1707.5844386630788
p84,2063,1899.3428479918957
p84,2064,1713.95937001895
p84,2065,1912.9097160113695
p84,2066,1485.8546052762988
p84,2067,1479.1068004075642
p84,2068,1730.6491120923702
p84,2069,1800.6502246632085
p84,2070,1260.1828151824302
p84,2071,1420.9155953660331
p84,2072,1354.5429804733621
p84,2073,1745.3815748281525
p84,2074,1528.4680765692297
p84,2075,1564.8708662107078
p84,2076,1774.3497732531969
p84,2077,1568.784147658353
p84,2078,1249.8701113274508
p84,2079,1299.3705556115533
p84,2080,1563.5616000932741
p84,2081,1380.081178930381
p84,2082,1460.187145496155
p84,2083,1477.7872592604542
p84,2084,1399.311667507956
p84,2085,1378.5411431723373
p84,2086,1205.4427108673917
p84,2087,1377.6417060638628
p84,2088,1630.7797051850507
p84,2089,1454.8299208355477
p84,2090,1541.9303712142746
p84,2091,1362.097692596876
p84,2092,1034.3314743109506
p84,2093,1603.2398883396208
p84,2094,1791.1220685229532
p84,2095,1354.7903257526086
p84,2096,1259.3718964253549
p84,2097,1081.3606563019753
p84,2098,1501.9945959693273
p84,2099,1425.4311927920462
